hsa,kegg_id,drug_name,drug_concept,year
hsa04080,dr:D01691,nipradilol,chemical_mesh_c036089,1982
hsa04080,dr:D01692,alfuzosin,chemical_mesh_c047638,1985
hsa04080,dr:D01699,darifenacin,chemical_mesh_c101207,1996
hsa04080,dr:D01703,ciclesonide,chemical_mesh_c120481,1999
hsa04080,dr:D01713,epinastine,chemical_mesh_c053090,1987
hsa04080,dr:D01717,levocabastine,chemical_mesh_c047340,1968
hsa04080,dr:D01740,Barbital,chemical_mesh_d001462,1929
hsa04080,dr:D01741,Celiprolol,chemical_mesh_d017272,1978
hsa04080,dr:D01743,halopredone acetate,chemical_mesh_c015912,1977
hsa04080,dr:D01744,brotizolam,chemical_mesh_c020960,1979
hsa04080,dr:D01745,Domperidone,chemical_mesh_d004294,1977
hsa04080,dr:D01748,Isoxsuprine,chemical_mesh_d007556,1956
hsa04080,dr:D01758,haloxazolam,chemical_mesh_c018779,1978
hsa04080,dr:D01764,diflucortolone valerate,chemical_mesh_c013486,1976
hsa04080,dr:D01771,proxyphylline,chemical_mesh_c003237,1957
hsa04080,dr:D01782,Triprolidine,chemical_mesh_d014311,1957
hsa04080,dr:D01786,diazoline,chemical_mesh_c025079,1955
hsa04080,dr:D01794,bopindolol,chemical_mesh_c036007,1982
hsa04080,dr:D01795,tilisolol,chemical_mesh_c036593,1982
hsa04080,dr:D01806,Oxprenolol,chemical_mesh_d010096,1967
hsa04080,dr:D01820,alclometasone dipropionate,chemical_mesh_c021137,1979
hsa04080,dr:D01825,Fluocinolone Acetonide,chemical_mesh_d005446,1961
hsa04080,dr:D01830,arotinolol,chemical_mesh_c024523,1979
hsa04080,dr:D01838,FK 1052,chemical_mesh_c081308,1993
hsa04080,dr:D01847,landiolol,chemical_mesh_c077049,1992
hsa04080,dr:D01855,mozavaptan,chemical_mesh_c076251,1992
hsa04080,dr:D01858,FR 120480,chemical_mesh_c082966,1993
hsa04080,dr:D01861,IT 066,chemical_mesh_c063924,1990
hsa04080,dr:D01869,ornoprostil,chemical_mesh_c045125,1987
hsa04080,dr:D01871,methixene,chemical_mesh_c005111,1965
hsa04080,dr:D01875,thiaton,chemical_mesh_c030950,1981
hsa04080,dr:D01886,hydrocortisone 17-butyrate 21-propionate,chemical_mesh_c033014,1981
hsa04080,dr:D01887,bunazosin,chemical_mesh_c018176,1977
hsa04080,dr:D01891,Enprostil,chemical_mesh_d016620,1985
hsa04080,dr:D01898,haloperidol decanoate,chemical_mesh_c033563,1980
hsa04080,dr:D01902,fonazine,chemical_mesh_c100113,1966
hsa04080,dr:D01903,docarpamine,chemical_mesh_c052143,1986
hsa04080,dr:D01939,ziprasidone,chemical_mesh_c092292,1995
hsa04080,dr:D01948,dexamethasone 17-valerate,chemical_mesh_c030949,1971
hsa04080,dr:D01955,TM 723,chemical_mesh_c020850,1980
hsa04080,dr:D01965,silodosin,chemical_mesh_c095285,1995
hsa04080,dr:D01973,eletriptan,chemical_mesh_c115647,1997
hsa04080,dr:D01978,Tretoquinol,chemical_mesh_d014213,1967
hsa04080,dr:D01981,ximelagatran,chemical_mesh_c426686,2001
hsa04080,dr:D01992,tandospirone,chemical_mesh_c055267,1987
hsa04080,dr:D01994,mosapride,chemical_mesh_c062720,1989
hsa04080,dr:D01998,prednisolone farnesylate,chemical_mesh_c080069,1992
hsa04080,dr:D02004,Apomorphine,chemical_mesh_d001058,1872
hsa04080,dr:D02017,cholinophyllin,chemical_mesh_c012839,1954
hsa04080,dr:D02034,setiptiline,chemical_mesh_c050605,1986
hsa04080,dr:D02035,timiperone,chemical_mesh_c024159,1978
hsa04080,dr:D02064,pridinol,chemical_mesh_c009185,1962
hsa04080,dr:D02070,homatropine methylbromide,chemical_mesh_c056244,1948
hsa04080,dr:D02073,gemeprost,chemical_mesh_c021182,1977
hsa04080,dr:D02082,eprosartan,chemical_mesh_c068373,1992
hsa04080,dr:D02089,buclizine,chemical_mesh_c046894,1954
hsa04080,dr:D02091,Tripelennamine,chemical_mesh_d014309,1946
hsa04080,dr:D02095,Naltrexone,chemical_mesh_d009271,1973
hsa04080,dr:D02101,Codeine,chemical_mesh_d003061,1888
hsa04080,dr:D02102,Methadone,chemical_mesh_d008691,1947
hsa04080,dr:D02104,nalmefene,chemical_mesh_c038981,1976
hsa04080,dr:D02148,phenindamine,chemical_mesh_c005430,1947
hsa04080,dr:D02156,prednisolone hemisuccinate,chemical_mesh_c021322,1956
hsa04080,dr:D02174,dexamethasone acetate,chemical_mesh_c018038,1959
hsa04080,dr:D02204,Hexamethonium,chemical_mesh_d018738,1905
hsa04080,dr:D02207,Tubocurarine,chemical_mesh_d014403,1943
hsa04080,dr:D02211,Dihydroergotamine,chemical_mesh_d004087,1945
hsa04080,dr:D02212,Ipratropium,chemical_mesh_d009241,1972
hsa04080,dr:D02234,Cyproheptadine,chemical_mesh_d003533,1945
hsa04080,dr:D02245,trimeprazine tartrate,chemical_mesh_c031242,1958
hsa04080,dr:D02249,emedastine,chemical_mesh_c043345,1984
hsa04080,dr:D02281,Levalbuterol,chemical_mesh_d064412,1994
hsa04080,dr:D02283,iomazenil,chemical_mesh_c063038,1989
hsa04080,dr:D02286,betamethasone benzoate,chemical_mesh_c015706,1970
hsa04080,dr:D02288,hydrocortisone valerate,chemical_mesh_c038363,1978
hsa04080,dr:D02289,medrysone,chemical_mesh_c100283,1965
hsa04080,dr:D02292,Gallamine Triethiodide,chemical_mesh_d005703,1949
hsa04080,dr:D02327,doxylamine succinate,chemical_mesh_c035385,1959
hsa04080,dr:D02343,Carboprost,chemical_mesh_d002260,1972
hsa04080,dr:D02363,Ketanserin,chemical_mesh_d007650,1980
hsa04080,dr:D02364,Lobeline,chemical_mesh_d008120,1927
hsa04080,dr:D02371,3-chlorocarpipramine,chemical_mesh_c000449,1971
hsa04080,dr:D02374,Metipranolol,chemical_mesh_d014290,1970
hsa04080,dr:D02384,verlukast,chemical_mesh_c059141,1989
hsa04080,dr:D02396,Hexoprenaline,chemical_mesh_d006594,1970
hsa04080,dr:D02404,Procaterol,chemical_mesh_d017265,1977
hsa04080,dr:D02407,lidamidine,chemical_mesh_c020918,1978
hsa04080,dr:D02410,selfotel,chemical_mesh_c053672,1988
hsa04080,dr:D02568,flesinoxan,chemical_mesh_c056895,1988
hsa04080,dr:D02577,flibanserin,chemical_mesh_c098107,1995
hsa04080,dr:D02578,agomelatine,chemical_mesh_c084711,1993
hsa04080,dr:D02594,abecarnil,chemical_mesh_c062769,1989
hsa04080,dr:D02603,diethazine,chemical_mesh_c100260,1954
hsa04080,dr:D02604,Acepromazine,chemical_mesh_d000075,1957
hsa04080,dr:D02614,denopamine,chemical_mesh_c037293,1983
hsa04080,dr:D02616,pagoclone,chemical_mesh_c447412,2001
hsa04080,dr:D02618,butobarbital,chemical_mesh_c027712,1940
hsa04080,dr:D02625,Trifluperidol,chemical_mesh_d014272,1962
hsa04080,dr:D02627,Benperidol,chemical_mesh_d001544,1963
hsa04080,dr:D02640,indiplon,chemical_mesh_c469870,2003
hsa04080,dr:D02641,Butaclamol,chemical_mesh_d002069,1975
hsa04080,dr:D02656,fananserin,chemical_mesh_c070475,1991
hsa04080,dr:D02666,iloperidone,chemical_mesh_c081732,1995
hsa04080,dr:D02671,Mesoridazine,chemical_mesh_d008653,1966
hsa04080,dr:D02675,ocaperidone,chemical_mesh_c072259,1992
hsa04080,dr:D02676,oxiperomide,chemical_mesh_c015411,1975
hsa04080,dr:D02680,pipothiazine palmitate,chemical_mesh_c084607,1972
hsa04080,dr:D02682,Remoxipride,chemical_mesh_d017330,1984
hsa04080,dr:D02686,setoperone,chemical_mesh_c045359,1985
hsa04080,dr:D02688,tiospirone,chemical_mesh_c042709,1985
hsa04080,dr:D02689,ramelteon,chemical_mesh_c495910,2004
hsa04080,dr:D02693,Devazepide,chemical_mesh_d020109,1987
hsa04080,dr:D02696,talampanel,chemical_mesh_c085266,1993
hsa04080,dr:D02719,rosaprostol,chemical_mesh_c035288,1982
hsa04080,dr:D02721,Iloprost,chemical_mesh_d016285,1982
hsa04080,dr:D02725,sulprostone,chemical_mesh_c016767,1977
hsa04080,dr:D02726,meteneprost,chemical_mesh_c025505,1979
hsa04080,dr:D02727,Cloprostenol,chemical_mesh_d003008,1975
hsa04080,dr:D02730,tegaserod,chemical_mesh_c105050,1997
hsa04080,dr:D02750,aceclidine,chemical_mesh_c084650,1960
hsa04080,dr:D02760,acrivastine,chemical_mesh_c043648,1985
hsa04080,dr:D02769,Adenosine Monophosphate,chemical_mesh_d000249,1935
hsa04080,dr:D02770,adinazolam,chemical_mesh_c039668,1983
hsa04080,dr:D02771,adinazolam mesylate,chemical_mesh_c074080,1984
hsa04080,dr:D02775,adrogolide hydrochloride,chemical_mesh_c095428,1996
hsa04080,dr:D02824,almotriptan,chemical_mesh_c409045,2000
hsa04080,dr:D02826,alniditan,chemical_mesh_c100822,1996
hsa04080,dr:D02833,alpidem,chemical_mesh_c052036,1986
hsa04080,dr:D02836,altanserin,chemical_mesh_c071983,1985
hsa04080,dr:D02848,pobilukast,chemical_mesh_c052393,1987
hsa04080,dr:D02851,LY 171883,chemical_mesh_c044660,1985
hsa04080,dr:D02878,alvimopan,chemical_mesh_c419502,1993
hsa04080,dr:D02893,amesergide,chemical_mesh_c066736,1990
hsa04080,dr:D02939,Angiotensin Amide,chemical_mesh_d000802,1940
hsa04080,dr:D02941,anileridine,chemical_mesh_c100232,1957
hsa04080,dr:D02950,Antazoline,chemical_mesh_d000865,1946
hsa04080,dr:D02975,Arbaprostil,chemical_mesh_d001101,1974
hsa04080,dr:D02976,arbutamine,chemical_mesh_c076559,1992
hsa04080,dr:D03014,avitriptan,chemical_mesh_c103231,1996
hsa04080,dr:D03051,bamifylline,chemical_mesh_c006683,1962
hsa04080,dr:D03087,Dexetimide,chemical_mesh_d003909,1967
hsa04080,dr:D03088,benzilonium bromide,chemical_mesh_c004460,1962
hsa04080,dr:D03100,besonprodil,chemical_mesh_c481484,2002
hsa04080,dr:D03120,binodenoson,chemical_mesh_c101949,1996
hsa04080,dr:D03155,bretazenil,chemical_mesh_c054626,1987
hsa04080,dr:D03170,bucindolol,chemical_mesh_c024307,1980
hsa04080,dr:D03177,Bunolol,chemical_mesh_d064805,1970
hsa04080,dr:D03187,butaprost,chemical_mesh_c048491,1986
hsa04080,dr:D03198,Butoxamine,chemical_mesh_d002078,1964
hsa04080,dr:D03212,ATL 146e,chemical_mesh_c431129,1999
hsa04080,dr:D03365,Nicotine,chemical_mesh_d009538,1868
hsa04080,dr:D03405,carfentanil,chemical_mesh_c017114,1978
hsa04080,dr:D03442,Ceruletide,chemical_mesh_d002108,1967
hsa04080,dr:D03449,cetamolol,chemical_mesh_c038931,1983
hsa04080,dr:D03490,cicloprolol,chemical_mesh_c053708,1987
hsa04080,dr:D03491,Tolnaftate,chemical_mesh_d014047,1950
hsa04080,dr:D03494,ciladopa,chemical_mesh_c045964,1985
hsa04080,dr:D03502,cimaterol,chemical_mesh_c047411,1985
hsa04080,dr:D03518,"4-(2-(5,5-dimethylhex-1-ynyl)cyclopropyl)imidazole",chemical_mesh_c114969,1998
hsa04080,dr:D03534,clebopride,chemical_mesh_c014417,1977
hsa04080,dr:D03556,Clopenthixol,chemical_mesh_d003006,1962
hsa04080,dr:D03561,cloprednol,chemical_mesh_c011731,1976
hsa04080,dr:D03594,cortivazol,chemical_mesh_c005924,1973
hsa04080,dr:D03618,Cyclazocine,chemical_mesh_d003496,1965
hsa04080,dr:D03621,Cyclizine,chemical_mesh_d003501,1954
hsa04080,dr:D03642,daltroban,chemical_mesh_c051762,1986
hsa04080,dr:D03648,dapiprazole,chemical_mesh_c035289,1982
hsa04080,dr:D03671,deflazacort,chemical_mesh_c021988,1965
hsa04080,dr:D03685,denufosol tetrasodium,chemical_mesh_c465279,2002
hsa04080,dr:D03693,desloratadine,chemical_mesh_c121345,1987
hsa04080,dr:D03696,Desonide,chemical_mesh_d003898,1885
hsa04080,dr:D03697,Desoximetasone,chemical_mesh_d003899,1970
hsa04080,dr:D03702,detomidine,chemical_mesh_c041255,1983
hsa04080,dr:D03704,dexbrompheniramine,chemical_mesh_c015121,1959
hsa04080,dr:D03722,efegatran,chemical_mesh_c064289,1990
hsa04080,dr:D03728,napsagatran,chemical_mesh_c087198,1994
hsa04080,dr:D03750,Dextrothyroxine,chemical_mesh_d003918,1953
hsa04080,dr:D03809,difenoxin,chemical_mesh_c100010,1972
hsa04080,dr:D03825,dihydrocodeine,chemical_mesh_c014481,1948
hsa04080,dr:D03860,Diphenoxylate,chemical_mesh_d004157,1960
hsa04080,dr:D03864,diquafosol,chemical_mesh_c403315,1999
hsa04080,dr:D03878,Dizocilpine Maleate,chemical_mesh_d016291,1982
hsa04080,dr:D03891,dopexamine,chemical_mesh_c046318,1985
hsa04080,dr:D03898,doxofylline,chemical_mesh_c029797,1981
hsa04080,dr:D03937,ecopipam,chemical_mesh_c058081,1988
hsa04080,dr:D03966,eglumetad,chemical_mesh_c104753,1997
hsa04080,dr:D03999,enisoprost,chemical_mesh_c054594,1987
hsa04080,dr:D04006,enprofylline,chemical_mesh_c034347,1981
hsa04080,dr:D04074,LY 293111,chemical_mesh_c094099,1995
hsa04080,dr:D04087,ethybenztropine,chemical_mesh_c027641,1959
hsa04080,dr:D04098,etintidine,chemical_mesh_c036616,1982
hsa04080,dr:D04120,exaprolol,chemical_mesh_c012969,1976
hsa04080,dr:D04124,radolmidine,chemical_mesh_c400294,1999
hsa04080,dr:D04126,Saralasin,chemical_mesh_d012504,1974
hsa04080,dr:D04148,Fenfluramine,chemical_mesh_d005277,1954
hsa04080,dr:D04155,fenobam,chemical_mesh_c032794,1982
hsa04080,dr:D04190,flestolol,chemical_mesh_c047847,1984
hsa04080,dr:D04208,Flumethasone,chemical_mesh_d005443,1963
hsa04080,dr:D04217,fluocortin butyl ester,chemical_mesh_c011824,1976
hsa04080,dr:D04218,Fluocortolone,chemical_mesh_d005448,1966
hsa04080,dr:D04227,Fluprednisolone,chemical_mesh_d005477,1961
hsa04080,dr:D04243,forasartan,chemical_mesh_c084927,1993
hsa04080,dr:D04257,fospropofol,chemical_mesh_c472965,2003
hsa04080,dr:D04264,frovatriptan,chemical_mesh_c108128,1997
hsa04080,dr:D04282,gaboxadol,chemical_mesh_c015542,1975
hsa04080,dr:D04300,ganaxolone,chemical_mesh_c105051,1997
hsa04080,dr:D04303,gantacurium,chemical_mesh_c451919,2002
hsa04080,dr:D04308,"3-(2-((phenylamino)carbonyl)ethenyl)-4,6-dichloroindole-2-carboxylic acid",chemical_mesh_c105319,1997
hsa04080,dr:D04314,gepirone,chemical_mesh_c039979,1985
hsa04080,dr:D04409,halobetasol,chemical_mesh_c064466,1990
hsa04080,dr:D04445,histamine phosphate,chemical_mesh_c027556,1946
hsa04080,dr:D04488,ibopamine,chemical_mesh_c023487,1980
hsa04080,dr:D04491,ibutamoren mesylate,chemical_mesh_c094817,1982
hsa04080,dr:D04497,Idremcinal,chemical_mesh_c090116,1994
hsa04080,dr:D04517,Impromidine,chemical_mesh_d017446,1978
hsa04080,dr:D04531,Indoramin,chemical_mesh_d007217,1970
hsa04080,dr:D04533,indorenate,chemical_mesh_c033600,1981
hsa04080,dr:D04611,ipsapirone,chemical_mesh_c043077,1984
hsa04080,dr:D04625,Isoetharine,chemical_mesh_d007528,1958
hsa04080,dr:D04641,istradefylline,chemical_mesh_c111599,1998
hsa04080,dr:D04649,ketazocine,chemical_mesh_c012395,1976
hsa04080,dr:D04650,ketazolam,chemical_mesh_c002072,1972
hsa04080,dr:D04693,lergotrile,chemical_mesh_c031875,1974
hsa04080,dr:D04694,lergotrile mesylate,chemical_mesh_c084809,1975
hsa04080,dr:D04728,licostinel,chemical_mesh_c092062,1994
hsa04080,dr:D04752,lixivaptan,chemical_mesh_c409452,1998
hsa04080,dr:D04764,lofentanil,chemical_mesh_c034846,1982
hsa04080,dr:D04765,lofexidine,chemical_mesh_c025655,1979
hsa04080,dr:D04788,lubazodone hydrochloride,chemical_mesh_c105748,1996
hsa04080,dr:D04868,mebeverine,chemical_mesh_c005096,1963
hsa04080,dr:D04883,Medetomidine,chemical_mesh_d020926,1986
hsa04080,dr:D04888,medroxalol,chemical_mesh_c024892,1980
hsa04080,dr:D04905,Memantine,chemical_mesh_d008559,1973
hsa04080,dr:D04924,Meptazinol,chemical_mesh_d008621,1971
hsa04080,dr:D04970,Methacholine Chloride,chemical_mesh_d016210,1935
hsa04080,dr:D04979,methdilazine,chemical_mesh_c044642,1960
hsa04080,dr:D05002,methylprednisolone suleptanate,chemical_mesh_c052305,1987
hsa04080,dr:D05004,Metiamide,chemical_mesh_d008785,1973
hsa04080,dr:D05010,metopimazine,chemical_mesh_c005260,1967
hsa04080,dr:D05015,metrenperone,chemical_mesh_c046881,1983
hsa04080,dr:D05035,milameline,chemical_mesh_c084978,1993
hsa04080,dr:D05053,mitemcinal,chemical_mesh_c103741,1996
hsa04080,dr:D05087,moxonidine,chemical_mesh_c043482,1984
hsa04080,dr:D05099,nabilone,chemical_mesh_c011941,1975
hsa04080,dr:D05107,Nafronyl,chemical_mesh_d009257,1968
hsa04080,dr:D05117,nantradol,chemical_mesh_c025490,1979
hsa04080,dr:D05124,MK 458,chemical_mesh_c071191,1988
hsa04080,dr:D05194,nivazol,chemical_mesh_c041704,1984
hsa04080,dr:D05246,olmesartan,chemical_mesh_c437965,1995
hsa04080,dr:D05249,olvanil,chemical_mesh_c054256,1987
hsa04080,dr:D05299,oxilorphan,chemical_mesh_c008732,1974
hsa04080,dr:D05346,panadiplon,chemical_mesh_c069443,1991
hsa04080,dr:D05378,pazinaclone,chemical_mesh_c060382,1989
hsa04080,dr:D05395,pelanserin,chemical_mesh_c043157,1984
hsa04080,dr:D05447,EAA-090,chemical_mesh_c110623,1998
hsa04080,dr:D05453,Phencyclidine,chemical_mesh_d010622,1959
hsa04080,dr:D05523,Pizotyline,chemical_mesh_d010918,1967
hsa04080,dr:D05587,Practolol,chemical_mesh_d011217,1968
hsa04080,dr:D05601,prednicarbate,chemical_mesh_c035287,1982
hsa04080,dr:D05621,progabide,chemical_mesh_c017985,1980
hsa04080,dr:D05631,propiram,chemical_mesh_c002107,1971
hsa04080,dr:D05632,propoxyphene napsylate,chemical_mesh_c084813,1971
hsa04080,dr:D05637,propylhexedrine,chemical_mesh_c084814,1951
hsa04080,dr:D05660,Pyrilamine,chemical_mesh_d011738,1947
hsa04080,dr:D05677,quinelorane,chemical_mesh_c047726,1986
hsa04080,dr:D05682,Quinpirole,chemical_mesh_d019257,1985
hsa04080,dr:D05688,Racepinephrine,chemical_mesh_d064705,1945
hsa04080,dr:D05690,Raclopride,chemical_mesh_d020891,1985
hsa04080,dr:D05691,ractopamine,chemical_mesh_c060897,1989
hsa04080,dr:D05699,ranitidine bismuth citrate,chemical_mesh_c073340,1991
hsa04080,dr:D05703,rapacuronium,chemical_mesh_c082938,1994
hsa04080,dr:D05711,regadenoson,chemical_mesh_c430916,2002
hsa04080,dr:D05714,remacemide,chemical_mesh_c067553,1990
hsa04080,dr:D05718,reproterol,chemical_mesh_c014792,1977
hsa04080,dr:D05727,ridogrel,chemical_mesh_c060219,1989
hsa04080,dr:D05729,rimexolone,chemical_mesh_c013769,1976
hsa04080,dr:D05732,Rioprostil,chemical_mesh_d016630,1985
hsa04080,dr:D05738,Ritanserin,chemical_mesh_d016713,1985
hsa04080,dr:D05768,rotigotine,chemical_mesh_c047508,1985
hsa04080,dr:D05804,sarizotan,chemical_mesh_c443959,2001
hsa04080,dr:D05812,seglitide,chemical_mesh_c040968,1989
hsa04080,dr:D05829,sergolexole,chemical_mesh_c054583,1988
hsa04080,dr:D05832,sibenadet,chemical_mesh_c116267,2002
hsa04080,dr:D05902,soterenol,chemical_mesh_c100252,1968
hsa04080,dr:D05939,sufotidine,chemical_mesh_c062101,1989
hsa04080,dr:D05970,sulotroban,chemical_mesh_c040624,1984
hsa04080,dr:D06010,tasosartan,chemical_mesh_c086167,1998
hsa04080,dr:D06021,tecastemizole,chemical_mesh_c106448,1991
hsa04080,dr:D06063,temelastine,chemical_mesh_c049054,1986
hsa04080,dr:D06084,tesmilifene,chemical_mesh_c043062,1985
hsa04080,dr:D06146,Tiletamine,chemical_mesh_d013992,1968
hsa04080,dr:D06147,Tilidine,chemical_mesh_d013993,1972
hsa04080,dr:D06157,tiotidine,chemical_mesh_c023990,1980
hsa04080,dr:D06161,tipredane,chemical_mesh_c051756,1986
hsa04080,dr:D06171,tixocortol pivalate,chemical_mesh_c019112,1978
hsa04080,dr:D06176,tolamolol,chemical_mesh_c100227,1973
hsa04080,dr:D06204,traxoprodil mesylate,chemical_mesh_c095106,2000
hsa04080,dr:D06213,treprostinil,chemical_mesh_c427248,2001
hsa04080,dr:D06234,trimazosin,chemical_mesh_c005185,1973
hsa04080,dr:D06240,trimoprostil,chemical_mesh_c038879,1983
hsa04080,dr:D06268,Promedol,chemical_mesh_d011396,1952
hsa04080,dr:D06273,imidafenacin,chemical_mesh_c120953,1999
hsa04080,dr:D06274,tafluprost,chemical_mesh_c485333,2004
hsa04080,dr:D06280,vapiprost,chemical_mesh_c060013,1989
hsa04080,dr:D06315,fluticasone furoate,chemical_mesh_c523187,2007
hsa04080,dr:D06328,Xamoterol,chemical_mesh_d017307,1983
hsa04080,dr:D06330,xanomeline,chemical_mesh_c075257,1993
hsa04080,dr:D06344,Xylazine,chemical_mesh_d014991,1969
hsa04080,dr:D06374,zinterol,chemical_mesh_c002904,1975
hsa04080,dr:D06388,zucapsaicin,chemical_mesh_c117479,1997
hsa04080,dr:D06395,enadoline,chemical_mesh_c067110,1990
hsa04080,dr:D06396,renzapride,chemical_mesh_c053006,1987
hsa04080,dr:D06405,TRK 820,chemical_mesh_c111212,1998
hsa04080,dr:D06562,bedoradrine,chemical_mesh_c425888,2001
hsa04080,dr:D06566,bifeprunox,chemical_mesh_c509981,2003
hsa04080,dr:D06574,casopitant,chemical_mesh_c531951,2008
hsa04080,dr:D06613,lorcaserin,chemical_mesh_c506658,2006
hsa04080,dr:D06618,methylnaltrexone,chemical_mesh_c032257,1981
hsa04080,dr:D06646,epanolol,chemical_mesh_c038616,1984
hsa04080,dr:D06656,tezampanel,chemical_mesh_c082309,1994
hsa04080,dr:D06671,Yohimbine,chemical_mesh_d015016,1935
hsa04080,dr:D06876,hydrocortisone aceponate,chemical_mesh_c063919,1990
hsa04080,dr:D06877,Oxyphenonium,chemical_mesh_d010115,1954
hsa04080,dr:D06878,diphemanil methylsulfate,chemical_mesh_c028209,1951
hsa04080,dr:D07077,ambrisentan,chemical_mesh_c467894,2002
hsa04080,dr:D07078,rociverine,chemical_mesh_c021082,1978
hsa04080,dr:D07083,octylonium,chemical_mesh_c013934,1976
hsa04080,dr:D07101,bromopride,chemical_mesh_c013855,1977
hsa04080,dr:D07102,alizapride,chemical_mesh_c033968,1982
hsa04080,dr:D07113,loperamide oxide,chemical_mesh_c066043,1989
hsa04080,dr:D07125,Trimeprazine,chemical_mesh_d014291,1957
hsa04080,dr:D07143,melagatran,chemical_mesh_c109573,1997
hsa04080,dr:D07171,sitaxsentan,chemical_mesh_c106276,1997
hsa04080,dr:D07181,mepindolol,chemical_mesh_c015340,1975
hsa04080,dr:D07182,tertatolol,chemical_mesh_c005632,1971
hsa04080,dr:D07183,tobanum,chemical_mesh_c025725,1979
hsa04080,dr:D07184,talinolol,chemical_mesh_c011550,1975
hsa04080,dr:D07195,chloropyramine,chemical_mesh_c004664,1954
hsa04080,dr:D07197,bamipine,chemical_mesh_c020867,1950
hsa04080,dr:D07198,chlorphenoxamine,chemical_mesh_c100100,1959
hsa04080,dr:D07202,halometasone,chemical_mesh_c036518,1982
hsa04080,dr:D07203,methylprednisolone aceponate,chemical_mesh_c078007,1991
hsa04080,dr:D07214,"3,3',5-triiodothyroacetic acid",chemical_mesh_c010642,1954
hsa04080,dr:D07217,quinagolide,chemical_mesh_c046650,1987
hsa04080,dr:D07226,fesoterodine,chemical_mesh_c526675,2002
hsa04080,dr:D07228,deaminooxytocin,chemical_mesh_c004748,1962
hsa04080,dr:D07230,prednylidene,chemical_mesh_c036266,1962
hsa04080,dr:D07272,dimethyltubocurarine,chemical_mesh_c015836,1950
hsa04080,dr:D07273,fazadinium,chemical_mesh_c084773,1972
hsa04080,dr:D07285,nicomorphine,chemical_mesh_c008549,1977
hsa04080,dr:D07286,Heroin,chemical_mesh_d003932,1899
hsa04080,dr:D07298,barbexaclone,chemical_mesh_c011019,1977
hsa04080,dr:D07302,bornaprine,chemical_mesh_c006088,1974
hsa04080,dr:D07305,Piribedil,chemical_mesh_d010891,1969
hsa04080,dr:D07306,budipine,chemical_mesh_c026710,1980
hsa04080,dr:D07307,cyamemazine,chemical_mesh_c028457,1961
hsa04080,dr:D07309,metylperon,chemical_mesh_c008522,1965
hsa04080,dr:D07312,levosulpiride,chemical_mesh_c078143,1979
hsa04080,dr:D07326,triazulenone,chemical_mesh_c020168,1979
hsa04080,dr:D07330,Chlormethiazole,chemical_mesh_d002719,1961
hsa04080,dr:D07349,Glycerylphosphorylcholine,chemical_mesh_d005997,1945
hsa04080,dr:D07377,bambuterol,chemical_mesh_c047766,1984
hsa04080,dr:D07385,pholcodine,chemical_mesh_c008872,1955
hsa04080,dr:D07402,levocetirizine,chemical_mesh_c472067,2001
hsa04080,dr:D07407,rupatadine,chemical_mesh_c103639,1994
hsa04080,dr:D07464,Paramethasone,chemical_mesh_d010248,1962
hsa04080,dr:D07603,caffeine citrate,chemical_mesh_c026189,1946
hsa04080,dr:D07608,carazolol,chemical_mesh_c014382,1977
