kegg_id,name,chebi,pubchem_sid,pubchem_cid,mesh_headings,mesh_terms,mesh_id,conv_method,mesh_label,score
dr:D02349,Dipivefrin,chebi:4646,pubchem:7849408,3105,['dipivefrin'],"['(R)-dipivefrine', '(RS)-4-(1-hydroxy-2-(methylamino)ethyl)-O-phenylene dipivalate hydrochloride', 'Glaucothil', 'PMS-Dipivefrin', 'Propine', 'dipivalyl epinephrine', 'dipivefrin propanoate, (+-)-isomer', 'dipivefrine hydrochloride', 'propanoic acid, 2,2-dimethyl-, 4-(1-hydroxy-2-(methylamino)ethyl)-1,2-phenylene ester, (+-)-', '(+)-dipivefrin', '(-)-dipivefrin', 'Akpro', 'Diopine', 'Glaudrops', 'dipivefrin acetate, (+-)-isomer', 'dipivefrin hydrochloride', 'dipivefrin hydrochloride, (R)-', 'dipivefrin monosulfate, (+-)-isomer', 'dipivefrin perchlorate', 'dipivefrine', 'dipivefrine hydrochloride, (R)-', 'dipivefrine, (R)-', '(S)-dipivefrin', '(S)-dipivefrine', 'Apo-Dipivefrin', 'Dipoquin', 'adrenaline dipivalate', 'dipivefrin', 'dipivefrin citrate (1:1), (+-)-isomer', 'dipivefrin hydrochloride, (+-)-isomer', 'dipivefrin hydrochloride, (S)-', 'dipivefrin monophosphate, (+-)-isomer', 'dipivefrin tartrate (1:1), (+-)-(R-(R*,R*))-isomer', 'd Epifrin', 'dipivaloylepinephrine', 'dipivefrin HCl', 'dipivefrin nitrate, (+-)-isomer', 'dipivefrin tartrate (1:1), (R)-(R-(R*,R*))-isomer', 'propanoic acid, 2,2-dimethyl-, 4-(1-hydroxy-2-(methylamino)ethyl)-1,2-phenylene ester, (R)-', 'propanoic acid, 2,2-dimethyl-, 4-(1-hydroxy-2-(methylamino)ethyl)-1,2-phenylene ester, (S)-', 'dipivefrin, (R)-isomer', 'dipivefrine hydrochloride, (S)-', 'ratio-Dipivefrin']",C015173,exact_heading,dipivefrin,0.0
dr:D02350,Fenoprofen,chebi:5004,pubchem:7849409,3342,['Fenoprofen'],"['Fenoprofen Calcium', 'Nalfon', 'Nalgesic', 'Fenoprofen, Anhydrous, Calcium Salt', 'Fenoprofen Dihydrate, Calcium Salt', 'Fenoprofen']",D005279,exact_heading,Fenoprofen,0.0
dr:D02354,Thiethylperazine,chebi:9544,pubchem:7849413,5440,['Thiethylperazine'],"['Norzine', 'Torecan', 'Thiethylperazine', 'Thiethylperazine Malate', 'Thiethylperazine Maleate (2:1)']",D013847,exact_heading,Thiethylperazine,0.0
dr:D02355,Tolmetin,chebi:71941,pubchem:7849414,5509,['Tolmetin'],"['Anhydrous Tolmetin Sodium', 'McN2559', 'Sodium Anhydrous, Tolmetin', 'Tolectin', 'Tolmetin Sodium', 'McN-2559', 'Tolmetin', 'Dihydrate Tolmetin Sodium', 'McN 2559', 'Sodium, Tolmetin', 'Tolmetin Sodium Anhydrous', 'Tolmetin Sodium, Anhydrous', 'Tolmetin Sodium, Dihydrate', 'Anhydrous, Tolmetin Sodium']",D014046,exact_heading,Tolmetin,0.0
dr:D02356,Verapamil,"chebi:77733,chebi:9948",pubchem:7849415,2520,['Verapamil'],"['Cordilox', 'Finoptin', 'Isoptine', 'Lekoptin', 'Hydrochloride, Verapamil', 'Verapamil Hydrochloride', 'Calan', 'Dexverapamil', 'Falicard', 'Iproveratril', 'Isoptin', 'Izoptin', 'Verapamil']",D014700,exact_heading,Verapamil,0.0
dr:D02357,Methysergide,chebi:584020,pubchem:7849416,9681,['Methysergide'],"['UML 491', 'Dimethylergometrin', 'Sansert', 'UML491', 'Deseril', 'Désernil Sandoz', 'Désernil-Sandoz', 'Maleate, Methysergide', 'Methysergide', 'Methysergide Dimaleate', 'Desril', 'Dimaleate, Methysergide', 'Methylmethylergonovine', 'Methysergide Maleate', 'UML-491']",D008784,exact_heading,Methysergide,0.0
dr:D02358,Metoprolol,chebi:6904,pubchem:7849417,4171,['Metoprolol'],"['Beloc Duriles', 'H 9326', 'Metoprolol', 'Seloken', 'Spesicor', 'Spesikor', 'Toprol XL', 'metoprolol CR-XL', 'metoprolol succinate', 'Betaloc-Astra', 'Betalok', 'CGP2175', 'H 93 26', 'Lopressor', 'Metoprolol CR XL', 'Toprol-XL', 'Beloc-Duriles', 'Betaloc', 'Betaloc Astra', 'CGP 2175', 'CGP-2175', 'H 93-26', 'Toprol', 'Metoprolol Tartrate']",D008790,exact_heading,Metoprolol,0.0
dr:D02359,Ritodrine,chebi:8872,pubchem:7849418,33572,['Ritodrine'],"['DU 21220', 'Pre Par', 'Yutopar', 'DU-21220', 'DU21220', 'Hydrochloride, Ritodrine', 'Ritodrine Hydrochloride', 'Pre-Par', 'PrePar', 'Ritodrine']",D012312,exact_heading,Ritodrine,0.0
dr:D02360,Sertraline,chebi:9123,pubchem:7849419,68617,['Sertraline'],"['Altruline', 'Gen Sertraline', 'Sealdin', 'Sertraline Hydrochloride', 'Sertraline Hydrochloride (1S-cis)-Isomer', 'ratio-Sertraline', 'Apo-Sertraline', 'Gen-Sertraline', 'Novo-Sertraline', 'Zoloft', 'ratio Sertraline', 'Apo Sertraline', 'Hydrochloride, Sertraline', 'Novo Sertraline', 'Rhoxal-sertraline', 'Sertraline', 'Aremis', 'Besitran', 'Gladem', 'Lustral', 'Rhoxal sertraline']",D020280,exact_heading,Sertraline,0.0
dr:D02362,Paroxetine,chebi:7936,pubchem:7849421,43815,['Paroxetine'],"['BRL29060', 'FG-7051', 'FG7051', 'Paroxetine, trans-(+)-Isomer', 'Paxil', 'Seroxat', 'Paroxetine Hydrochloride', 'Paroxetine Hydrochloride Hemihydrate', 'Paroxetine Hydrochloride, Hemihydrate', 'BRL-29060', 'FG 7051', 'Paroxetine', 'Paroxetine Acetate', 'Paroxetine, cis-(+)-Isomer', 'Aropax', 'BRL 29060', 'Paroxetine Hydrochloride Anhydrous', 'Paroxetine Maleate', 'Paroxetine, cis-(-)-Isomer']",D017374,exact_heading,Paroxetine,0.0
dr:D02363,Ketanserin,chebi:6123,pubchem:7849422,3822,['Ketanserin'],"['3-(2-(4-(4-Fluorobenzoyl)piperidinol)ethyl)-2,4(1H,3H)-quinazolinedione', 'R41468', 'Ketanserin', 'R-41,468', 'R 41,468', 'R 41468', 'R-41468', 'R41,468']",D007650,exact_heading,Ketanserin,0.0
dr:D02364,Lobeline,chebi:48723,pubchem:7849423,101616,['Lobeline'],"['Lobeline', 'Sulfate, Lobeline', 'Smokeless', 'Lobeline Sulfate']",D008120,exact_heading,Lobeline,0.0
dr:D02365,Oxypurinol,chebi:28315,pubchem:7849424,135398752,['Oxypurinol'],"['Alloxanthine', 'Oxipurinol', 'Oxypurinol']",D010117,exact_heading,Oxypurinol,0.0
dr:D02367,Desogestrel,chebi:4453,pubchem:7849426,40973,['Desogestrel'],"['Cerazette', 'Desogestrel', 'Org2969', '13 Ethyl 11 methylene 18,19 dinor 17 alpha pregn 4 en 20 yn 17 ol', '13-Ethyl-11-methylene-18,19-dinor-17 alpha-pregn-4-en-20-yn-17-ol', '18,19-Dinorpregn-4-en-20-yn-17-ol, 13-ethyl-11-methylene-, (17alpha)-', 'Marvelon', 'alpha-pregn-4-en-20-yn-17-ol, 13-Ethyl-11-methylene-18,19-dinor-17', 'Org 2969', 'Org-2969']",D017135,exact_heading,Desogestrel,0.0
dr:D02368,Gemcitabine,chebi:175901,pubchem:7849427,60750,['Gemcitabine'],"[""2' Deoxy 2',2'' Difluorocytidine 5' O Monophosphate"", 'Hydrochloride, Gemcitabine', 'LY-188011', 'dFdCyd', 'gemcitabine, (D-threo-pentafuranosyl)-isomer', 'gemcitabine, (beta-D-threo-pentafuranosyl)-isomer', 'gemicitabine', ""2'-deoxy-2',2''-difluorocytidine-5'-O-monophosphate"", 'Gemzar', 'LY 188011', ""2' Deoxy 2' Difluorocytidine"", ""2',2'-difluorodeoxycytidine"", ""2'-deoxy-2'-difluorocytidine"", 'gemcitabine hydrochloride', '188011, LY', ""2',2'-DFDC"", ""2',2'-difluoro-2'-deoxycytidine"", 'gemcitabine', 'gemcitabine, (alpha-D-threo-pentofuranosyl)-isomer']",N/A,failed,N/A,0.0
dr:D02369,Histrelin,chebi:5739,pubchem:7849428,25077993,['histrelin'],"['((im bzl)-D-His(6), Pro(9)-NEt)LHRH', 'IBHPE-LHRH', '6-His(imBzl)-9-N-Et-ProNH2-10-des-GlyNH2-LHRH', 'GnRH, His(imBzl)(6)-N-Et-ProNH2(9)-', 'Supprelin', 'histrelin', 'LHRH, His(imBzl)(6)-N-Et-ProNH2(9)-', 'LHRH, histidyl(imBzl)(6)-N-ethylprolinamide(9)-des-glycinamide(10)-', 'imbzl-His(6), Pro(9)-NET-GNRH']",C029256,exact_heading,histrelin,0.0
dr:D02371,Clocapramine hydrochloride hydrate,N/A,pubchem:7849430,71300452,['3-chlorocarpipramine'],"['3-chlorocarpipramine', '3-chlorocarpipramine dihydrochloride', '3-chlorocarpipramine dihydrochloride monohydrate', 'Y-4153', 'clocapramine']",C000449,exact_heading,3-chlorocarpipramine,0.0
dr:D02372,Perospirone hydrochloride hydrate,N/A,pubchem:7849431,5282504,[],[],N/A,failed,N/A,0.0
dr:D02374,Metipranolol,chebi:6897,pubchem:7849433,31477,['Metipranolol'],"['Disorat', 'Trimepranol', 'Metipranolol', 'Methypranol', '1-(4-Acetoxy-2,3,5-Trimethylphenoxy)-3-Isopropylamino-2-Propanol']",D014290,exact_heading,Metipranolol,0.0
dr:D02381,Aspartame,chebi:2877,pubchem:7849440,134601,['Aspartame'],"['Aspartylphenylalanine, Methyl', 'Tri Sweet', 'Gold, Hermesetas', 'Milisucre', 'Nozucar', 'Aspartame', 'Canderel', 'Goldswite', 'SC 18862', 'SC-18862', 'SC18862', 'Aspartylphenylalanine Methyl Ester', 'Hermesetas Gold', 'Methyl Aspartylphenylalanine', 'Methyl Ester, Aspartylphenylalanine', 'NutraSweet', 'Tri-Sweet', 'TriSweet']",D001218,exact_heading,Aspartame,0.0
dr:D02384,Verlukast,N/A,pubchem:7849443,6509849,['verlukast'],"['MK 0571', 'MK571 cpd', 'L 660711', 'L-660711', 'MK 0679', 'MK-0571', 'MK-679', '(3-(3-(2-(7-chloro-2-quinolinyl)ethenyl)phenyl)((3-dimethylamino-3-oxopropyl)thio)methyl)thiopropanoic acid', 'L 660,711', 'MK 571', 'MK-0679', 'verlukast', 'verlukast, (R-(E))-isomer', 'MK-571']",C059141,exact_heading,verlukast,0.0
dr:D02385,Levcromakalim,chebi:6436,pubchem:7849444,93504,['Cromakalim'],"['BRL 38226', 'BRL 38227', 'Cromakalim, (3S-trans)-Isomer', 'Cromakalim, (trans)-Isomer', 'BRL-38227', 'BRL38227', 'Cromakalim, (3R-cis)-Isomer', 'Lemakalim', 'BRL-38226', 'Cromakalim', 'Cromakalim, (3R-trans)-Isomer', 'Levcromakalim', 'BRL-34915', 'BRL38226', 'Cromakalim, (3S-cis)-Isomer']",D019806,exact_heading,Cromakalim,0.0
dr:D02386,Ticrynafen,chebi:9590,pubchem:7849445,38409,['Ticrynafen'],"['ANP 3624', 'Acid, Thienylic', 'ANP-3624', 'SKF-62698', 'Selacryn', 'Ticrynafen', 'ANP3624', 'Thienylic Acid', 'Tienilic Acid', 'Acid, Tienilic', 'SKF 62698', 'SKF62698']",D013989,exact_heading,Ticrynafen,0.0
dr:D02388,Levonordefrin,chebi:10304,pubchem:7849447,164739,['Nordefrin'],"['3,4 Dihydroxynorephedrine', '3,4-Dihydroxynorephedrine', '4-(2-Amino-1-hydroxypropyl)-1,2-benzenediol Tartrate, (R*,R*), (R*,R*)-Isomer', 'Hydrochloride, Nordefrin', 'Nordefrin', 'Nordefrin, (R*,S*)-Isomer', 'Norephrine', 'alpha Methylnorepinephrine', 'alpha-Methylnoradrenaline', 'alpha-Methylnorepinephrine', '4-(2-Amino-1-hydroxypropyl)-1,2-benzenediol Hydrochloride, (R*,R*)-(+,-)-Isomer', 'NeoCobefrin', 'Nordefrin Hydrochloride, (R*,R*)-(+,-)-Isomer', 'Nordefrin Tartrate, (R*,R*), (R*,R*) Isomer', 'Nordefrin, (R*,R*)-Isomer', 'alpha Methylnoradrenaline', '4-(2-Amino-1-hydroxypropyl)-1,2-benzenediol Tartrate, (R*,S*), (R*,R*)-Isomer', 'Cobefrine', 'Corbadrine', 'Methylnorepinephrine', 'Neo-Cobefrin', '4-(2-Amino-1-hydroxypropyl)-1,2-benzenediol', '4-(2-Amino-1-hydroxypropyl)-1,2-benzenediol Hydrochloride, (R*,S*)-(+-)-Isomer', '4-(2-Amino-1-hydroxypropyl)-1,2-benzenediol, (R*,R*)-Isomer', '4-(2-Amino-1-hydroxypropyl)-1,2-benzenediol, (R*,S*)-Isomer', 'Levonordefrin', 'Neo Cobefrin', 'Nordefrin Hydrochloride', 'Nordefrin Hydrochloride, (R*,S*)-(+,-)-Isomer', 'Nordefrin Tartrate, (R*,S*), (R*,R*) Isomer']",D008771,exact_heading,Nordefrin,0.0
dr:D02389,Primidolol,chebi:8411,pubchem:7849448,68563,['primidolol'],"['primidolol', 'primidolol hydrochloride', 'UK-11,443']",C025720,exact_heading,primidolol,0.0
dr:D02396,Hexoprenaline sulfate,chebi:31670,pubchem:7849455,325003,['Hexoprenaline'],"['Ginipral', 'St 1512', 'Gynipral', 'Hexoprenaline', 'Hexoprenaline Sulfate', 'Ipradol', 'St1512', 'Sulfate, Hexoprenaline', 'St-1512']",D006594,exact_heading,Hexoprenaline,0.0
dr:D02398,Estramustine phosphate sodium,chebi:31562,pubchem:7849457,444000,['Estramustine'],"['Emcyt', 'Estramustinphosphate', 'Estracyt', 'Estramustine Phosphate Sodium', 'Phosphate, Estramustin', 'Estramustine', 'Leo 275', 'Leo275', 'NSC 89199', 'NSC-89199', 'NSC89199', 'Estramustin Phosphate', 'Leo-275', 'Phosphate Sodium, Estramustine']",D004961,exact_heading,Estramustine,0.0
dr:D02404,Procaterol hydrochloride,chebi:32056,pubchem:7849462,656601,['Procaterol'],"['Hydrochloride, Procaterol', 'Procaterol Monohydrochloride, (R*,S*)-(+)-Isomer', 'Monohydrochloride, Procaterol', 'ProAir', 'Procaterol', 'Procaterol Monohydrochloride, (R*,R*)-(+)-Isomer', 'Procaterol Monohydrochloride, (R*,R*)-(+-)-Isomer', 'Procaterol Monohydrochloride, (R*,R*)-(-)-Isomer', '(R*,S*)-(+-)-8-Hydroxy-5-(1-hydroxy-2-((1-methylethyl)amino)butyl)-2(1H)-quinolinone', 'CI 888', 'CI-888', 'OPC2009', 'Pro-Air', 'Procaterol Hydrochloride', 'Procaterol Monohydrochloride', 'Procaterol Monohydrochloride, (R*,S*)-(-)-Isomer', 'Procaterol, (R*,R*)-(+-)-Isomer', 'Procaterol, (R*,S*)-(-)-Isomer', 'CI888', 'OPC 2009', 'OPC-2009', 'Pro Air']",D017265,exact_heading,Procaterol,0.0
dr:D02407,Lidamidine hydrochloride,N/A,pubchem:7849465,47509,['lidamidine'],"['WHR-1142A', 'lidamidine, monohydrochloride', '1-(2,6-dimethylphenyl)-3-methylamidinourea', 'lidamidine', 'lidamidine, hydrochloride']",C020918,exact_heading,lidamidine,0.0
dr:D02408,Trimipramine maleate,chebi:35030,pubchem:7849466,5282318,['Trimipramine'],"['Apo-Trimip', 'Herphonal', 'Surmontil Maleate', 'Trimeprimine', 'Trimipramin beta', 'Trimipramine', 'Trimipramine Monohydrochloride', 'Trimipramine, (-)-Isomer', 'beta, Trimipramin', '10,11 Dihydro-N,N,beta-trimethyl-5H-dibenz(b,f)azepine-5-propanamine', 'Novo Tripramine', 'ApoTrimip', 'NovoTripramine', 'Nu Trimipramine', 'NuTrimipramine', 'Stangyl', 'Trimineurin Maleate', 'Trimipramin AZU', 'Trimipramin Stada', 'Trimipramin neurazpharm', 'Trimipramine Maleate (1:1), (-)-Isomer', 'Trimipramine, (+-)-Isomer', 'Apo Trimip', 'Eldoral', 'Rhotrimine', 'Trimineurin', 'Trimipramine Maleate', 'Trimipramine Maleate (1:1)', 'Trimipramine Mesylate', 'Trimipraminneurazpharm', 'Novo-Tripramine', 'Nu-Trimipramine', 'Surmontil', 'Trimidura', 'Trimipramin-neurazpharm', 'Trimipramine Maleate (1:1), (+)-Isomer', 'Trimipramine Maleate (1:1), (+-)-Isomer']",D014299,exact_heading,Trimipramine,0.0
dr:D02410,Selfotel,chebi:34973,pubchem:7849468,68736,['selfotel'],"['2-piperidinecarboxylic acid, 4-(phosphonomethyl)-, cis-', 'CGS-19755', 'selfotel', '4-(phosphonomethyl)-2-piperidinecarboxylic acid', 'CGS 19755']",C053672,exact_heading,selfotel,0.0
dr:D02417,Flutropium bromide,chebi:31630,pubchem:7849475,5282509,[],[],C039778,fuzzy_name,flutropium bromide,0.9444444444444444
dr:D02418,Physostigmine salicylate,chebi:48883,pubchem:7849476,657348,['physostigmine salicylate'],"['physostigmine salicylate', 'pyrrolo(2,3-b)indol-5-ol, 1,2,3,3a,8,8a-hexahydro-1,3a,8-trimethyl-, methylcarbamate (ester), (3as-cis)-, mono(2-hydroxybenzoate)', 'Antilirium', 'eserine salicylate']",C026718,exact_heading,physostigmine salicylate,0.0
dr:D02419,Diphenhydramine salicylate,"chebi:34720,chebi:4636",pubchem:7849477,24098,[],[],N/A,failed,N/A,0.0
dr:D02425,Carbutamide,N/A,pubchem:7849483,9564,['Carbutamide'],"['Aminophenurobutane', 'Butylcarbamide', 'Glybutamide', 'Bucarban', 'Bukarban', 'Carbutamide', 'Diabetal', 'Oranil', 'Oranyl', 'Glucidoral', 'Sulfaninylbutylurea']",D002271,exact_heading,Carbutamide,0.0
dr:D02427,Glibornuride,N/A,pubchem:7849485,33649,[],[],C073323,fuzzy_name,glibornuride,0.9166666666666666
dr:D02430,Gliquidone,N/A,pubchem:7849488,91610,['gliquidone'],"['Glurenorm', 'gliquidone', 'AR-DF 26', 'Beglynor', 'gliquidone, calcium salt', 'Beglynora', 'Glurenor', 'glikvidon', 'gliquidone, monosodium salt', 'glycvidon']",C010969,exact_heading,gliquidone,0.0
dr:D02441,Ethoxzolamide,chebi:101096,pubchem:7849499,3295,['Ethoxzolamide'],"['Ethamide', 'Ethoxzolamide', 'Ethoxazolamide', 'Ethoxyzolamide']",D005016,exact_heading,Ethoxzolamide,0.0
dr:D02451,Fadrozole hydrochloride,chebi:31589,pubchem:7849508,59694,['Fadrozole'],"['CGS-020286A', 'CGS020286A', 'Fadrozole', 'Fadrozole Monohydrochloride', 'CGS 020286A', 'CGS-16949A', 'CGS16949A', 'FAD286', 'CGS 16949A', 'FAD 286', 'FAD-286', 'Fadrozole Hydrochloride', 'Hydrochloride, Fadrozole', 'Monohydrochloride, Fadrozole']",D017316,exact_heading,Fadrozole,0.0
dr:D02453,Flumethiazide,N/A,pubchem:7849510,8992,['flumethiazide'],"['Ademol', 'flumethiazide']",C511328,exact_heading,flumethiazide,0.0
dr:D02456,Aminobenzoic acid,chebi:30753,pubchem:7849513,978,['4-Aminobenzoic Acid'],"['4-Aminobenzoic Acid', '4-Aminobenzoic Acid, Potassium Salt', 'Aminobenzoate, Potassium', 'Aminobenzoic Acid (USP)', 'Epit Vit', 'Hachemina', 'Potassium 4 Aminobenzoate', 'Potassium 4-Aminobenzoate', 'p Aminobenzoic Acid', 'p-Aminobenzoic Acid', 'para Aminobenzoic Acid', '4 Aminobenzoic Acid', 'Epitelplast', 'Magnesium para-Aminobenzoate', '4 Aminobenzoic Acid, Potassium Salt', '4-Aminobenzoate, Potassium', 'Paraminan', 'Paraminol', 'Potassium Aminobenzoate', 'para-Aminobenzoic Acid', 'PABA', 'Pabasan', 'Potaba', 'para-Aminobenzoate, Magnesium']",D010129,exact_heading,4-Aminobenzoic Acid,0.0
dr:D02500,"c(\""Imiquimod;\"", \""Aldara;\"", \""Zyclara\"")",N/A,pubchem:17396674,57469,['Imiquimod'],"['1-isobutyl-1H-imidazo(4,5-c)quinolin-4-amine', 'imiquimod', 'R 837', 'R-837', 'S 26308', 'Aldara', 'R837', 'Zyclara', 'S-26308']",N/A,failed,N/A,0.0
dr:D02535,Timepidium bromide hydrate,N/A,pubchem:17396706,11954250,[],[],N/A,failed,N/A,0.0
dr:D02537,Dronedarone,chebi:50659,pubchem:17396708,208898,['Dronedarone'],"['SR 33589', 'SR 33589B', 'Multaq', 'dronedarone']",N/A,failed,N/A,0.0
dr:D02558,Rivastigmine tartrate,chebi:64358,pubchem:17396729,6918078,['Rivastigmine'],"['SDZ ENA 713', 'ENA 713', 'ENA-713', 'ENA713', 'RivastigmineTartrate', '713, ENA', 'Hydrogen Tartrate, Rivastigmine', 'rivastigmine', '(S)-N-ethyl-3-((1-dimethyl-amino)ethyl)-N-methylphenylcarbamate', '713, SDZ ENA', 'ENA 713, SDZ', 'Exelon', 'Rivastigmine Hydrogen Tartrate', 'Tartrate, Rivastigmine Hydrogen']",N/A,failed,N/A,0.0
dr:D02559,Toloxatone,chebi:134870,pubchem:17396730,34521,['toloxatone'],"['toloxatone', '(3-methyl)-3-phenyl-5-hydroxymethyl-2-oxazolidinone']",C010798,exact_heading,toloxatone,0.0
dr:D02560,Brofaromine,N/A,pubchem:17396731,44571,['brofaromine'],"['brofaromine', 'brofaromine hydrochloride', '4-(5-methoxy-7-bromobenzofuranyl)-2-piperidine', 'brofaromin', 'CGP 11305A', 'CGP-11305A']",C038213,exact_heading,brofaromine,0.0
dr:D02561,Moclobemide,chebi:83531,pubchem:17396732,4235,['Moclobemide'],"['Arima', 'Aurorix', 'Chem mart Moclobemide', 'DBL Moclobemide', 'GenRX Moclobemide', 'Manerix', 'Moclobemid Puren', 'NovoMoclobemide', 'Nu Moclobemide', 'NuMoclobemide', 'Aurorex', 'Moclix', 'Moclobemid von ct', 'Moclobeta', 'PMS Moclobemide', 'Rimoc', 'Ro 11-1163', 'von ct, Moclobemid', 'Apo-Moclobemide', 'Feraken', 'Moclobamide', 'Moclobemid ratiopharm', 'Moclobemid-1A Pharma', 'Moclobemide', 'Moclobemide, GenRX', 'Moclodura', 'Moclonorm', 'Novo Moclobemide', 'Novo-Moclobemide', 'Nu-Moclobemide', 'PMS-Moclobemide', 'Ro 11 1163', 'Ro-11-1163', 'AZU, Moclobemid', 'Apo Moclobemide', 'Deprenorm', 'Healthsense Moclobemide', 'Moclamine', 'Moclobemid 1A Pharma', 'Moclobemid AZU', 'Moclobemid Stada', 'Moclobemid-Puren', 'Moclobemid-ratiopharm', 'Moclobemid1A Pharma', 'Moclobemide, Chem mart', 'Moclobemide, DBL', 'Moclobemide, Healthsense', 'Stada, Moclobemid', 'Terry White Chemists Moclobemide']",D020912,exact_heading,Moclobemide,0.0
dr:D02562,Rasagiline mesylate,N/A,pubchem:17396733,3052775,['rasagiline'],"['Azilect', 'N-propargyl-1-aminoindan mesylate', 'TVP 101', 'rasagiline hydrochloride', 'AGN 1135', 'N-2-propynyl-1-indanamine', 'TVP-1022', 'AGN-1135', 'TVP 1022', 'TVP1022', 'rasagiline', '2,3-dihydro-N-2-propynyl-1H-inden-1-amine-(1R)-hydrochloride', 'TVP-101']",C031967,exact_heading,rasagiline,0.0
dr:D02563,Befloxatone,N/A,pubchem:17396734,60824,['befloxatone'],"['MD-370,503', 'befloxatone', 'MD 370,503', 'MD 370503', 'MD-370503', 'MD370503']",C090014,exact_heading,befloxatone,0.0
dr:D02564,Pargyline hydrochloride,N/A,pubchem:17396735,9373,['Pargyline'],"['Hydrochloride, Pargyline', 'Pargyline Hydrochloride', 'Pargyline']",D010293,exact_heading,Pargyline,0.0
dr:D02565,Dimetacrine,N/A,pubchem:17396736,94280,['dimethacrine'],"['SD 709', 'dimetacrine tartate', 'dimethacrine', 'dimetacrine', 'miroistonil', 'dimethacrine tartrate', 'dimethacrine tartrate, (1:1)(R-(R*,R*))-isomer', '10-(3-(dimethylamino)propyl)-9,9-dimethylacridan tartrate', '3-(9,9-dimethyl-10(9H)-acridinyl)-N,N-dimethyl-1-propanamine', 'dimetacrine bitartate', 'istonil']",C100110,exact_heading,dimethacrine,0.0
dr:D02566,Maprotiline,chebi:6690,pubchem:17396737,4011,['Maprotiline'],"['Hydrochloride, Maprotiline', 'Ludiomil', 'Maprotilin', 'Maprotilin neuraxpharm', 'Maprotilin ratiopharm', 'Maprotilin-ratiopharm', 'Maprotiline', 'Maprotiline Hydrochloride', 'N-Methyl-9,10-ethanoanthracene-9(10H)-propylamine', 'Novo Maprotiline', 'Novo-Maprotiline', 'Mirpan', 'maprotilin von ct', 'Maprotilin Holsten', 'Maprotilin TEVA', 'Maprotilin-TEVA', 'Maprotilin-neuraxpharm', 'Ba-34,276', 'Ba34,276', 'Deprilept', 'Dibencycladine', 'Maprolu', 'Maprotiline Mesylate', 'Mesylate, Maprotiline', 'Psymion']",D008376,exact_heading,Maprotiline,0.0
dr:D02567,Escitalopram oxalate,N/A,pubchem:17396738,146571,['Escitalopram'],"['Escitalopram', 'Lexapro', 'Escitalopram Oxalate']",N/A,failed,N/A,0.0
dr:D02568,Flesinoxan,N/A,pubchem:17396739,57347,['flesinoxan'],"['DU 29373', 'p-fluoro-N-(2-(4-(2-(hydroxymethyl)-1,4-benzodioxan-5-yl)-1-piperazinyl)ethyl)benzamide', 'DU-29373', 'flesinoxan']",C056895,exact_heading,flesinoxan,0.0
dr:D02569,Sunepitron hydrochloride,N/A,pubchem:17396740,6918176,['CP 93393'],"['CP-93,393', 'CP 93,393', 'CP 93393', '1-(2-pyrimidin-2-yl-octahydropyrido(1,2-a)pyrazin-7-ylmethyl)pyrrolidine-2,5-dione', 'CP-93393']",C109842,exact_heading,CP 93393,0.0
dr:D02570,Desvenlafaxine succinate,N/A,pubchem:17396741,6918664,['Desvenlafaxine Succinate'],"['O desmethylvenlafaxine Succinate', 'O-desmethylvenlafaxine Succinate', 'Succinate Monohydrate, O-desmethylvenlafaxine', 'WY 45233', 'WY-45,233', '45,233, WY', 'Monohydrate, O-desmethylvenlafaxine Succinate', 'O desmethylvenlafaxine Succinate Monohydrate', 'O-desmethylvenlafaxine', 'Pristiq', 'WY-45233', 'WY45,233', 'WY45233', 'desvenlafaxine', '4-(2-(dimethylamino)-1-(1-hydroxycyclohexyl)ethyl)phenol', 'Succinate, Desvenlafaxine', 'WY 45,233', '2-(1-hydroxycyclohexyl)-2-((4-hydroxyphenyl)ethyl)dimethylammonium 3-carboxypropanoate monohydrate', '45233, WY', 'O desmethylvenlafaxine', 'O-desmethylvenlafaxine Succinate Monohydrate', 'Succinate, O-desmethylvenlafaxine', 'desvenlafaxine succinate']",N/A,failed,N/A,0.0
dr:D02571,Sibutramine hydrochloride,N/A,pubchem:17396742,64765,['sibutramine'],"['BTS 54 524', 'BTS 54524', 'BTS-54524', 'Meridia', 'di-desmethylsibutramine', 'sibutramine hydrochloride', '(R)-DDMS', 'N-1-(1-(4-chlorophenyl)cyclobutyl)-3-methylbutyl-N,N-dimethylamine HCl', 'Reductil', 'sibutramine', 'didesmethylsibutramine', 'mono-desmethylsibutramine']",C058254,exact_heading,sibutramine,0.0
dr:D02572,Viloxazine hydrochloride,N/A,pubchem:17396743,71424,['Viloxazine'],"['Emovit', 'ICI58,834', 'Viloxazine, (+-)-Isomer', 'Viloxazine, (S)-Isomer', 'Vivalan', 'ICI-58,834', 'Viloxazine', 'Viloxazine Hydrochloride', 'Viloxazine Hydrochloride, (S)-Isomer', 'Viloxazine Oxalate (1:1)', 'Viloxazine Hydrochloride, (R)-Isomer', 'Viloxazine, (R)-Isomer']",D014745,exact_heading,Viloxazine,0.0
