kegg_id,drug_name,drug_concept,gene_names,gene_concepts
dr:D01359,amidoline,Chemical_MESH_C002545,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D01360,Clenbuterol,Chemical_MESH_D002976,['ADRB2'],['Gene_154']
dr:D01362,tulobuterol,Chemical_MESH_C010809,['ADRB2'],['Gene_154']
dr:D01366,Bezafibrate,Chemical_MESH_D001629,['PPARA'],['Gene_5465']
dr:D01367,Fluorometholone,Chemical_MESH_D005469,['NR3C1'],['Gene_2908']
dr:D01368,Cyproterone Acetate,Chemical_MESH_D017373,['AR'],['Gene_367']
dr:D01369,bevantolol,Chemical_MESH_C021148,"['ADRB1', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_153', 'Gene_148', 'Gene_147', 'Gene_146', 'Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D01370,Cladribine,Chemical_MESH_D017338,['RRM1'],['Gene_6240']
dr:D01372,zopiclone,Chemical_MESH_C515050,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D01374,Allylestrenol,Chemical_MESH_D000500,['PGR'],['Gene_5241']
dr:D01375,methenolone acetate,Chemical_MESH_C033244,['AR'],['Gene_367']
dr:D01377,pyrodifenium bromide,Chemical_MESH_C084641,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D01379,Proscillaridin,Chemical_MESH_D011442,"['ATP1A1', 'ATP1A2', 'ATP1A3', 'ATP1A4']","['Gene_476', 'Gene_477', 'Gene_478', 'Gene_480']"
dr:D01382,metharbital,Chemical_MESH_C084822,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D01383,Meperidine,Chemical_MESH_D008614,['OPRM1'],['Gene_4988']
dr:D01385,ibudilast,Chemical_MESH_C038366,"['PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'CYSLTR1', 'PTGIR']","['Gene_5139', 'Gene_5140', 'Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144', 'Gene_10800', 'Gene_5739']"
dr:D01387,amcinonide,Chemical_MESH_C012716,['NR3C1'],['Gene_2908']
dr:D01390,Isoproterenol,Chemical_MESH_D007545,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D01392,mizoribine,Chemical_MESH_C010052,"['IMPDH1', 'IMPDH2']","['Gene_3614', 'Gene_3615']"
dr:D01397,ampiroxicam,Chemical_MESH_C065946,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01402,betamethasone acetate,Chemical_MESH_C580789,['NR3C1'],['Gene_2908']
dr:D01404,sobuzoxane,Chemical_MESH_C057773,"['TOP2A', 'TOP2B']","['Gene_7153', 'Gene_7155']"
dr:D01405,norfenefrine,Chemical_MESH_C005310,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_148', 'Gene_147', 'Gene_146']"
dr:D01410,Benzydamine,Chemical_MESH_D001591,"['PTGS1', 'PTGS2', 'ALOX5']","['Gene_5742', 'Gene_5743', 'Gene_240']"
dr:D01412,Perazine,Chemical_MESH_D010464,['DRD2'],['Gene_1813']
dr:D01414,Ethylestrenol,Chemical_MESH_D005032,['PGR'],['Gene_5241']
dr:D01418,tamibarotene,Chemical_MESH_C061133,['RARA'],['Gene_5914']
dr:D01428,Fenoterol,Chemical_MESH_D005280,['ADRB2'],['Gene_154']
dr:D01432,exatecan,Chemical_MESH_C095887,['TOP1'],['Gene_7150']
dr:D01444,bunitrolol,Chemical_MESH_C084811,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRB1', 'ADRB2', 'ADRB3']","['Gene_148', 'Gene_147', 'Gene_146', 'Gene_153', 'Gene_154', 'Gene_155']"
dr:D01445,ifenprodil,Chemical_MESH_C010739,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_148', 'Gene_147', 'Gene_146']"
dr:D01447,thioproperazine,Chemical_MESH_C084825,['DRD2'],['Gene_1813']
dr:D01448,trifluoperazine dimaleate,Chemical_MESH_C032476,['DRD2'],['Gene_1813']
dr:D01450,Bupivacaine,Chemical_MESH_D002045,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D01452,isopropyl unoprostone,Chemical_MESH_C072630,['PTGFR'],['Gene_5737']
dr:D01454,Bupranolol,Chemical_MESH_D002046,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D01455,cifenline,Chemical_MESH_C032151,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D01462,Lisuride,Chemical_MESH_D008090,"['DRD2', 'DRD3', 'DRD4']","['Gene_1813', 'Gene_1814', 'Gene_1815']"
dr:D01463,diponium,Chemical_MESH_C010366,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D01464,flumethasone pivalate,Chemical_MESH_C005565,['NR3C1'],['Gene_2908']
dr:D01467,TZU 0460,Chemical_MESH_C045914,['HRH2'],['Gene_3274']
dr:D01468,nemonapride,Chemical_MESH_C030265,['DRD2'],['Gene_1813']
dr:D01469,amosulalol,Chemical_MESH_C032473,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRB1', 'ADRB2']","['Gene_148', 'Gene_147', 'Gene_146', 'Gene_153', 'Gene_154']"
dr:D01475,FP 83,Chemical_MESH_C059375,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01476,19-norandrostenolone 17-cyclohexylpropionate,Chemical_MESH_C047518,['AR'],['Gene_367']
dr:D01477,Opipramol,Chemical_MESH_D009888,"['DRD2', 'HTR2A', 'HTR2B', 'HTR2C', 'HRH1', 'SIGMAR1']","['Gene_1813', 'Gene_3356', 'Gene_3357', 'Gene_3358', 'Gene_3269', 'Gene_10280']"
dr:D01478,ebastine,Chemical_MESH_C058249,['HRH1'],['Gene_3269']
dr:D01482,pipamperone,Chemical_MESH_C005569,['DRD2'],['Gene_1813']
dr:D01485,periciazine,Chemical_MESH_C084584,"['DRD2', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'HTR2A', 'HTR2B', 'HTR2C']","['Gene_1813', 'Gene_148', 'Gene_147', 'Gene_146', 'Gene_3356', 'Gene_3357', 'Gene_3358']"
dr:D01491,butoxybenzyl hyoscyamine,Chemical_MESH_C006846,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D01492,bucumolol,Chemical_MESH_C024221,"['ADRB1', 'ADRB2']","['Gene_153', 'Gene_154']"
dr:D01500,Trimebutine,Chemical_MESH_D014287,"['OPRM1', 'OPRK1']","['Gene_4988', 'Gene_4986']"
dr:D01504,bufetolol,Chemical_MESH_C100228,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D01505,talipexole,Chemical_MESH_C024763,['DRD2'],['Gene_1813']
dr:D01510,dexamethasone-21-sulfobenzoate,Chemical_MESH_C079704,['NR3C1'],['Gene_2908']
dr:D01512,befunolol,Chemical_MESH_C006034,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D01513,alminoprofen,Chemical_MESH_C027953,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01514,etizolam,Chemical_MESH_C044610,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D01516,tocoretinate,Chemical_MESH_C089853,"['RARA', 'RARB', 'RARG']","['Gene_5914', 'Gene_5915', 'Gene_5916']"
dr:D01518,alfacalcidol,Chemical_MESH_C008088,['VDR'],['Gene_7421']
dr:D01522,Tiapride Hydrochloride,Chemical_MESH_D063325,['DRD2'],['Gene_1813']
dr:D01532,bevonium,Chemical_MESH_C000002,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D01533,mestanolone,Chemical_MESH_C008376,['AR'],['Gene_367']
dr:D01534,dromostanolone propionate,Chemical_MESH_C007561,['AR'],['Gene_367']
dr:D01537,xaliproden,Chemical_MESH_C462299,['HTR1A'],['Gene_3350']
dr:D01538,valethamate,Chemical_MESH_C004904,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D01545,aceclofenac,Chemical_MESH_C056498,"['PTGS2', 'PTGS1', 'PTGES']","['Gene_5743', 'Gene_5742', 'Gene_9536']"
dr:D01546,Dothiepin,Chemical_MESH_D004308,"['SLC6A4', 'SLC6A2']","['Gene_6532', 'Gene_6530']"
dr:D01549,imidapril,Chemical_MESH_C065166,['ACE'],['Gene_1636']
dr:D01551,beraprost,Chemical_MESH_C048081,['PTGIR'],['Gene_5739']
dr:D01553,manidipine,Chemical_MESH_C054218,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D01554,pilsicainide,Chemical_MESH_C042288,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D01557,glycol salicylate,Chemical_MESH_C020904,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01562,aranidipine,Chemical_MESH_C059427,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D01564,rilmazafone,Chemical_MESH_C041075,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D01565,indomethacin farnesil,Chemical_MESH_C060022,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01571,Moxisylyte,Chemical_MESH_D013948,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_148', 'Gene_147', 'Gene_146']"
dr:D01573,Etilefrine,Chemical_MESH_D005039,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'ADRB1', 'ADRB2', 'ADRB3']","['Gene_148', 'Gene_147', 'Gene_146', 'Gene_150', 'Gene_151', 'Gene_152', 'Gene_153', 'Gene_154', 'Gene_155']"
dr:D01578,pyranoprofen,Chemical_MESH_C043940,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01580,Lynestrenol,Chemical_MESH_D008234,['PGR'],['Gene_5241']
dr:D01581,Flufenamic Acid,Chemical_MESH_D005439,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01582,acemetacin,Chemical_MESH_C026784,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01583,pirfenidone,Chemical_MESH_C093844,"['TNF', 'IL1A', 'IL1B', 'IL6', 'CCL2', 'IL10']","['Gene_7124', 'Gene_3552', 'Gene_3553', 'Gene_3569', 'Gene_6347', 'Gene_3586']"
dr:D01592,Betahistine,Chemical_MESH_D001621,"['HRH1', 'HRH3']","['Gene_3269', 'Gene_11255']"
dr:D01593,nimetazepam,Chemical_MESH_C002714,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D01599,Gliclazide,Chemical_MESH_D005907,['ABCC8'],['Gene_6833']
dr:D01602,mepitiostane,Chemical_MESH_C006242,"['ESR1', 'ESR2']","['Gene_2099', 'Gene_2100']"
dr:D01603,Bethanidine,Chemical_MESH_D001627,"['ADRA2A', 'ADRA2B', 'ADRA2C', 'KCNJ1']","['Gene_150', 'Gene_151', 'Gene_152', 'Gene_3758']"
dr:D01604,efonidipine,Chemical_MESH_C066425,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D01613,azasetron,Chemical_MESH_C070671,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['Gene_3359', 'Gene_9177', 'Gene_170572', 'Gene_200909', 'Gene_285242']"
dr:D01615,dexamethasone 21-palmitate,Chemical_MESH_C035081,['NR3C1'],['Gene_2908']
dr:D01617,estradiol dipropionate,Chemical_MESH_C023482,"['ESR1', 'ESR2']","['Gene_2099', 'Gene_2100']"
dr:D01619,hydrocortisone-17-butyrate,Chemical_MESH_C007975,['NR3C1'],['Gene_2908']
dr:D01621,retinol acetate,Chemical_MESH_C009166,"['RARA', 'RARB', 'RARG']","['Gene_5914', 'Gene_5915', 'Gene_5916']"
dr:D01624,sarpogrelate,Chemical_MESH_C064294,['HTR2A'],['Gene_3356']
dr:D01630,propentofylline,Chemical_MESH_C032114,"['PDE4A', 'PDE4B', 'PDE4C', 'PDE4D']","['Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144']"
dr:D01631,Pentagastrin,Chemical_MESH_D010418,['CCKBR'],['Gene_887']
dr:D01632,dexamethasone dipropionate,Chemical_MESH_C059542,['NR3C1'],['Gene_2908']
dr:D01634,piretanide,Chemical_MESH_C015451,"['SLC12A1', 'SLC12A2']","['Gene_6557', 'Gene_6558']"
dr:D01635,methoxyphenamine,Chemical_MESH_C005157,['ADRB2'],['Gene_154']
dr:D01637,"betamethasone-17,21-dipropionate",Chemical_MESH_C011175,['NR3C1'],['Gene_2908']
dr:D01639,tibolone,Chemical_MESH_C027385,['ESR1'],['Gene_2099']
dr:D01641,Hexestrol,Chemical_MESH_D006589,"['ESR1', 'ESR2']","['Gene_2099', 'Gene_2100']"
dr:D01652,WEB 2086,Chemical_MESH_C052518,['PTAFR'],['Gene_5724']
dr:D01654,bepotastine besilate,Chemical_MESH_C511534,['HRH1'],['Gene_3269']
dr:D01657,lormetazepam,Chemical_MESH_C023842,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D01662,"26,26,26,27,27,27-hexafluoro-1,25-dihydroxyvitamin D3",Chemical_MESH_C040488,['VDR'],['Gene_7421']
dr:D01665,voglibose,Chemical_MESH_C102817,"['GAA', 'GANC', 'MGAM']","['Gene_2548', 'Gene_2595', 'Gene_8972']"
dr:D01666,bropirimine,Chemical_MESH_C033560,['TLR7'],['Gene_51284']
dr:D01667,delapril,Chemical_MESH_C047759,['ACE'],['Gene_1636']
dr:D01672,Gabexate,Chemical_MESH_D016670,"['KLKB1', 'KLK1', 'KLK2']","['Gene_3818', 'Gene_3816', 'Gene_3817']"
dr:D01674,naftopidil,Chemical_MESH_C064357,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_148', 'Gene_147', 'Gene_146']"
dr:D01675,biphenylylacetic acid,Chemical_MESH_C012776,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01683,ozagrel,Chemical_MESH_C034364,['TBXAS1'],['Gene_6916']
dr:D01685,cetrorelix,Chemical_MESH_C062876,['GNRHR'],['Gene_2798']
dr:D01688,epalrestat,Chemical_MESH_C038131,['AKR1B1'],['Gene_231']
dr:D01690,vesnarinone,Chemical_MESH_C041667,"['PDE3A', 'PDE3B']","['Gene_5139', 'Gene_5140']"
dr:D01691,nipradilol,Chemical_MESH_C036089,"['ADRB1', 'ADRB2', 'ADRB3', 'ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_153', 'Gene_154', 'Gene_155', 'Gene_148', 'Gene_147', 'Gene_146']"
dr:D01692,alfuzosin,Chemical_MESH_C047638,['ADRA1A'],['Gene_148']
dr:D01697,Colforsin,Chemical_MESH_D005576,"['ADCY1', 'ADCY2', 'ADCY3', 'ADCY4', 'ADCY5', 'ADCY6', 'ADCY7', 'ADCY8', 'ADCY9', 'ADCY10']","['Gene_107', 'Gene_108', 'Gene_109', 'Gene_196883', 'Gene_111', 'Gene_112', 'Gene_113', 'Gene_114', 'Gene_115', 'Gene_55811']"
dr:D01698,KU 1257,Chemical_MESH_C080362,['HRH2'],['Gene_3274']
dr:D01699,darifenacin,Chemical_MESH_C101207,['CHRM3'],['Gene_1131']
dr:D01703,ciclesonide,Chemical_MESH_C120481,['NR3C1'],['Gene_2908']
dr:D01704,Cilomilast,Chemical_MESH_C433247,"['PDE4A', 'PDE4B', 'PDE4C', 'PDE4D']","['Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144']"
dr:D01709,loxoprofen,Chemical_MESH_C040656,"['PTGS2', 'PTGS1']","['Gene_5743', 'Gene_5742']"
dr:D01713,epinastine,Chemical_MESH_C053090,['HRH1'],['Gene_3269']
dr:D01715,risarestat,Chemical_MESH_C051003,['AKR1B1'],['Gene_231']
dr:D01717,levocabastine,Chemical_MESH_C047340,['HRH1'],['Gene_3269']
dr:D01718,mofezolac,Chemical_MESH_C054999,['PTGS1'],['Gene_5742']
dr:D01737,nandrolone furylpropionate,Chemical_MESH_C062108,['AR'],['Gene_367']
dr:D01740,Barbital,Chemical_MESH_D001462,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D01741,Celiprolol,Chemical_MESH_D017272,['ADRB1'],['Gene_153']
dr:D01743,halopredone acetate,Chemical_MESH_C015912,['NR3C1'],['Gene_2908']
dr:D01744,brotizolam,Chemical_MESH_C020960,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D01745,Domperidone,Chemical_MESH_D004294,['DRD2'],['Gene_1813']
dr:D01747,Idarubicin,Chemical_MESH_D015255,"['TOP2A', 'TOP2B']","['Gene_7153', 'Gene_7155']"
dr:D01748,Isoxsuprine,Chemical_MESH_D007556,['ADRB2'],['Gene_154']
dr:D01758,haloxazolam,Chemical_MESH_C018779,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D01764,diflucortolone valerate,Chemical_MESH_C013486,['NR3C1'],['Gene_2908']
dr:D01765,proglumetacin,Chemical_MESH_C019541,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01767,tenoxicam,Chemical_MESH_C032801,"['PTGS2', 'PTGS1']","['Gene_5743', 'Gene_5742']"
dr:D01768,benoxinate,Chemical_MESH_C005298,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D01769,Vindesine,Chemical_MESH_D014751,"['TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB', 'TUBB8', 'TUBB2B', 'TUBB2A', 'TUBB1', 'TUBB6']","['Gene_10381', 'Gene_10382', 'Gene_10383', 'Gene_203068', 'Gene_347688', 'Gene_347733', 'Gene_7280', 'Gene_81027', 'Gene_84617']"
dr:D01771,proxyphylline,Chemical_MESH_C003237,"['ADORA1', 'ADORA2A', 'ADORA2B', 'PDE10A', 'PDE7B', 'PDE11A', 'PDE1A', 'PDE1C', 'PDE2A', 'PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE7A', 'PDE8A', 'PDE1B', 'PDE8B']","['Gene_134', 'Gene_135', 'Gene_136', 'Gene_10846', 'Gene_27115', 'Gene_50940', 'Gene_5136', 'Gene_5137', 'Gene_5138', 'Gene_5139', 'Gene_5140', 'Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144', 'Gene_5150', 'Gene_5151', 'Gene_5153', 'Gene_8622']"
dr:D01773,oxatomide,Chemical_MESH_C015408,['ALOX5'],['Gene_240']
dr:D01782,Triprolidine,Chemical_MESH_D014311,['HRH1'],['Gene_3269']
dr:D01783,Rolipram,Chemical_MESH_D020889,"['PDE4A', 'PDE4B', 'PDE4C', 'PDE4D']","['Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144']"
dr:D01784,carmofur,Chemical_MESH_C017367,['TYMS'],['Gene_7298']
dr:D01786,diazoline,Chemical_MESH_C025079,['HRH1'],['Gene_3269']
dr:D01788,amfenac,Chemical_MESH_C014285,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01794,bopindolol,Chemical_MESH_C036007,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D01795,tilisolol,Chemical_MESH_C036593,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D01799,glyclopyramide,Chemical_MESH_C017346,['ABCC8'],['Gene_6833']
dr:D01801,thonzylamine,Chemical_MESH_C100145,['HRH1'],['Gene_3269']
dr:D01805,aceglatone,Chemical_MESH_C038936,['GUSB'],['Gene_2990']
dr:D01806,Oxprenolol,Chemical_MESH_D010096,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D01810,Nicorandil,Chemical_MESH_D020108,"['ABCC8', 'KCNJ11', 'ABCC9', 'GUCY1A2', 'GUCY1A1', 'GUCY1B1']","['Gene_6833', 'Gene_3767', 'Gene_10060', 'Gene_2977', 'Gene_2982', 'Gene_2983']"
dr:D01811,salicylamide,Chemical_MESH_C031060,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01815,cyclonium,Chemical_MESH_C029013,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D01820,alclometasone dipropionate,Chemical_MESH_C021137,['NR3C1'],['Gene_2908']
dr:D01822,diumide,Chemical_MESH_C036076,"['CA1', 'CA2', 'CA3', 'CA4', 'CA5A', 'CA5B', 'CA6', 'CA7', 'CA8', 'CA9', 'CA12', 'CA13', 'CA14']","['Gene_759', 'Gene_760', 'Gene_761', 'Gene_762', 'Gene_763', 'Gene_11238', 'Gene_765', 'Gene_766', 'Gene_767', 'Gene_768', 'Gene_771', 'Gene_377677', 'Gene_23632']"
dr:D01823,ufenamate,Chemical_MESH_C047051,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D01825,Fluocinolone Acetonide,Chemical_MESH_D005446,['NR3C1'],['Gene_2908']
