kegg_id,drug_name,drug_concept,gene_names,gene_concepts
dr:D01254,tofisopam,chemical_mesh_c012582,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01259,flopropione,chemical_mesh_c014870,['COMT'],['gene_1312']
dr:D01263,Ritodrine,chemical_mesh_d012312,['ADRB2'],['gene_154']
dr:D01264,Daunorubicin,chemical_mesh_d003630,"['TOP2A', 'TOP2B']","['gene_7153', 'gene_7155']"
dr:D01265,epitiostanol,chemical_mesh_c002976,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D01266,difluprednate,chemical_mesh_c015808,['NR3C1'],['gene_2908']
dr:D01268,cloxazolam,chemical_mesh_c005522,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01271,Bufexamac,chemical_mesh_d002019,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D01272,Clobetasol,chemical_mesh_d002990,['NR3C1'],['gene_2908']
dr:D01273,clobetasone butyrate,chemical_mesh_c010893,['NR3C1'],['gene_2908']
dr:D01274,tesaglitazar,chemical_mesh_c501413,"['PPARA', 'PPARG']","['gene_5465', 'gene_5468']"
dr:D01275,Doxorubicin,chemical_mesh_d004317,"['TOP2A', 'TOP2B']","['gene_7153', 'gene_7155']"
dr:D01277,Droxidopa,chemical_mesh_d015103,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'ADRB1', 'ADRB2', 'ADRB3']","['gene_148', 'gene_147', 'gene_146', 'gene_150', 'gene_151', 'gene_152', 'gene_153', 'gene_154', 'gene_155']"
dr:D01278,oxazolam,chemical_mesh_c000425,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01279,flutoprazepam,chemical_mesh_c029163,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01285,Lofepramine,chemical_mesh_d008127,"['SLC6A4', 'SLC6A2']","['gene_6532', 'gene_6530']"
dr:D01286,flutazolam,chemical_mesh_c013367,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01290,Nicergoline,chemical_mesh_d009530,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_148', 'gene_147', 'gene_146']"
dr:D01292,Medazepam,chemical_mesh_d008472,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01293,ethyl loflazepate,chemical_mesh_c029617,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01294,Ethynodiol Diacetate,chemical_mesh_d005040,"['PGR', 'ESR1']","['gene_5241', 'gene_2099']"
dr:D01295,Cinnarizine,chemical_mesh_d002936,['HRH1'],['gene_3269']
dr:D01296,Methylphenidate,chemical_mesh_d008774,"['SLC6A3', 'SLC6A2']","['gene_6531', 'gene_6530']"
dr:D01297,Pirenzepine,chemical_mesh_d010890,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D01299,Chlormadinone Acetate,chemical_mesh_d002715,"['PGR', 'AR']","['gene_5241', 'gene_367']"
dr:D01301,methenolone enanthate,chemical_mesh_c028758,['AR'],['gene_367']
dr:D01303,Flunarizine,chemical_mesh_d005444,"['CACNA1I', 'CACNA1H', 'CACNA1G']","['gene_8911', 'gene_8912', 'gene_8913']"
dr:D01304,amezinium,chemical_mesh_c027784,['SLC6A2'],['gene_6530']
dr:D01307,Midodrine,chemical_mesh_d008879,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_148', 'gene_147', 'gene_146']"
dr:D01308,Halcinonide,chemical_mesh_d006206,['NR3C1'],['gene_2908']
dr:D01309,doxifluridine,chemical_mesh_c025034,['TYMS'],['gene_7298']
dr:D01316,mexazolam,chemical_mesh_c014262,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01317,Meclizine,chemical_mesh_d008468,['HRH1'],['gene_3269']
dr:D01318,diphenidol,chemical_mesh_c004858,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D01321,zotepine,chemical_mesh_c022172,"['DRD2', 'HTR1A', 'HTR1B', 'HTR1D', 'HTR1E', 'HTR1F']","['gene_1813', 'gene_3350', 'gene_3351', 'gene_3352', 'gene_3354', 'gene_3355']"
dr:D01323,azosemide,chemical_mesh_c018222,"['SLC12A1', 'SLC12A2']","['gene_6557', 'gene_6558']"
dr:D01324,mequitazine,chemical_mesh_c006069,['HRH1'],['gene_3269']
dr:D01325,tiaprofenic acid,chemical_mesh_c021270,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D01326,Aprindine,chemical_mesh_d001073,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D01327,diflorasone,chemical_mesh_c014477,['NR3C1'],['gene_2908']
dr:D01328,clotiazepam,chemical_mesh_c084599,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01329,oxendolone,chemical_mesh_c005671,['AR'],['gene_367']
dr:D01332,Ketotifen,chemical_mesh_d007665,['HRH1'],['gene_3269']
dr:D01333,urapidil,chemical_mesh_c015568,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_148', 'gene_147', 'gene_146']"
dr:D01336,carbinoxamine,chemical_mesh_c004649,['HRH1'],['gene_3269']
dr:D01340,Naloxone,chemical_mesh_d009270,"['OPRM1', 'OPRK1', 'OPRD1']","['gene_4988', 'gene_4986', 'gene_4985']"
dr:D01343,Dimethindene,chemical_mesh_d004115,['HRH1'],['gene_3269']
dr:D01344,fenbufen,chemical_mesh_c010725,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D01347,tramazoline,chemical_mesh_c005370,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_148', 'gene_147', 'gene_146', 'gene_150', 'gene_151', 'gene_152']"
dr:D01348,dironyl,chemical_mesh_c006208,"['DRD2', 'PRL']","['gene_1813', 'gene_5617']"
dr:D01352,dinoprost tromethamine,chemical_mesh_c010714,['PTGFR'],['gene_5737']
dr:D01354,fludiazepam,chemical_mesh_c006107,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01355,Tramadol,chemical_mesh_d014147,['OPRM1'],['gene_4988']
dr:D01357,Betamethasone Valerate,chemical_mesh_d001624,['NR3C1'],['gene_2908']
dr:D01358,Mianserin,chemical_mesh_d008803,"['ADRA2A', 'ADRA2B', 'ADRA2C', 'HTR2A', 'HTR2C', 'HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E', 'HRH1']","['gene_150', 'gene_151', 'gene_152', 'gene_3356', 'gene_3358', 'gene_3359', 'gene_9177', 'gene_170572', 'gene_200909', 'gene_285242', 'gene_3269']"
dr:D01360,Clenbuterol,chemical_mesh_d002976,['ADRB2'],['gene_154']
dr:D01362,tulobuterol,chemical_mesh_c010809,['ADRB2'],['gene_154']
dr:D01366,Bezafibrate,chemical_mesh_d001629,['PPARA'],['gene_5465']
dr:D01367,Fluorometholone,chemical_mesh_d005469,['NR3C1'],['gene_2908']
dr:D01368,Cyproterone Acetate,chemical_mesh_d017373,['AR'],['gene_367']
dr:D01369,bevantolol,chemical_mesh_c021148,"['ADRB1', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_153', 'gene_148', 'gene_147', 'gene_146', 'gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D01370,Cladribine,chemical_mesh_d017338,['RRM1'],['gene_6240']
dr:D01372,zopiclone,chemical_mesh_c515050,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01374,Allylestrenol,chemical_mesh_d000500,['PGR'],['gene_5241']
dr:D01375,methenolone acetate,chemical_mesh_c033244,['AR'],['gene_367']
dr:D01377,pyrodifenium bromide,chemical_mesh_c084641,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D01379,Proscillaridin,chemical_mesh_d011442,"['ATP1A1', 'ATP1A2', 'ATP1A3', 'ATP1A4']","['gene_476', 'gene_477', 'gene_478', 'gene_480']"
dr:D01382,metharbital,chemical_mesh_c084822,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01383,Meperidine,chemical_mesh_d008614,['OPRM1'],['gene_4988']
dr:D01385,ibudilast,chemical_mesh_c038366,"['PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'CYSLTR1', 'PTGIR']","['gene_5139', 'gene_5140', 'gene_5141', 'gene_5142', 'gene_5143', 'gene_5144', 'gene_10800', 'gene_5739']"
dr:D01387,amcinonide,chemical_mesh_c012716,['NR3C1'],['gene_2908']
dr:D01390,Isoproterenol,chemical_mesh_d007545,"['ADRB1', 'ADRB2', 'ADRB3']","['gene_153', 'gene_154', 'gene_155']"
dr:D01392,mizoribine,chemical_mesh_c010052,"['IMPDH1', 'IMPDH2']","['gene_3614', 'gene_3615']"
dr:D01397,ampiroxicam,chemical_mesh_c065946,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D01402,betamethasone acetate,chemical_mesh_c580789,['NR3C1'],['gene_2908']
dr:D01404,sobuzoxane,chemical_mesh_c057773,"['TOP2A', 'TOP2B']","['gene_7153', 'gene_7155']"
dr:D01405,norfenefrine,chemical_mesh_c005310,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_148', 'gene_147', 'gene_146']"
dr:D01410,Benzydamine,chemical_mesh_d001591,"['PTGS1', 'PTGS2', 'ALOX5']","['gene_5742', 'gene_5743', 'gene_240']"
dr:D01412,Perazine,chemical_mesh_d010464,['DRD2'],['gene_1813']
dr:D01414,Ethylestrenol,chemical_mesh_d005032,['PGR'],['gene_5241']
dr:D01418,tamibarotene,chemical_mesh_c061133,['RARA'],['gene_5914']
dr:D01428,Fenoterol,chemical_mesh_d005280,['ADRB2'],['gene_154']
dr:D01432,exatecan,chemical_mesh_c095887,['TOP1'],['gene_7150']
dr:D01444,bunitrolol,chemical_mesh_c084811,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRB1', 'ADRB2', 'ADRB3']","['gene_148', 'gene_147', 'gene_146', 'gene_153', 'gene_154', 'gene_155']"
dr:D01445,ifenprodil,chemical_mesh_c010739,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_148', 'gene_147', 'gene_146']"
dr:D01447,thioproperazine,chemical_mesh_c084825,['DRD2'],['gene_1813']
dr:D01450,Bupivacaine,chemical_mesh_d002045,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D01452,isopropyl unoprostone,chemical_mesh_c072630,['PTGFR'],['gene_5737']
dr:D01454,Bupranolol,chemical_mesh_d002046,"['ADRB1', 'ADRB2', 'ADRB3']","['gene_153', 'gene_154', 'gene_155']"
dr:D01455,cifenline,chemical_mesh_c032151,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D01462,Lisuride,chemical_mesh_d008090,"['DRD2', 'DRD3', 'DRD4']","['gene_1813', 'gene_1814', 'gene_1815']"
dr:D01464,flumethasone pivalate,chemical_mesh_c005565,['NR3C1'],['gene_2908']
dr:D01467,TZU 0460,chemical_mesh_c045914,['HRH2'],['gene_3274']
dr:D01468,nemonapride,chemical_mesh_c030265,['DRD2'],['gene_1813']
dr:D01469,amosulalol,chemical_mesh_c032473,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRB1', 'ADRB2']","['gene_148', 'gene_147', 'gene_146', 'gene_153', 'gene_154']"
dr:D01477,Opipramol,chemical_mesh_d009888,"['DRD2', 'HTR2A', 'HTR2B', 'HTR2C', 'HRH1', 'SIGMAR1']","['gene_1813', 'gene_3356', 'gene_3357', 'gene_3358', 'gene_3269', 'gene_10280']"
dr:D01478,ebastine,chemical_mesh_c058249,['HRH1'],['gene_3269']
dr:D01482,pipamperone,chemical_mesh_c005569,['DRD2'],['gene_1813']
dr:D01485,periciazine,chemical_mesh_c084584,"['DRD2', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'HTR2A', 'HTR2B', 'HTR2C']","['gene_1813', 'gene_148', 'gene_147', 'gene_146', 'gene_3356', 'gene_3357', 'gene_3358']"
dr:D01492,bucumolol,chemical_mesh_c024221,"['ADRB1', 'ADRB2']","['gene_153', 'gene_154']"
dr:D01500,Trimebutine,chemical_mesh_d014287,"['OPRM1', 'OPRK1']","['gene_4988', 'gene_4986']"
dr:D01504,bufetolol,chemical_mesh_c100228,"['ADRB1', 'ADRB2', 'ADRB3']","['gene_153', 'gene_154', 'gene_155']"
dr:D01505,talipexole,chemical_mesh_c024763,['DRD2'],['gene_1813']
dr:D01512,befunolol,chemical_mesh_c006034,"['ADRB1', 'ADRB2', 'ADRB3']","['gene_153', 'gene_154', 'gene_155']"
dr:D01513,alminoprofen,chemical_mesh_c027953,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D01514,etizolam,chemical_mesh_c044610,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01516,tocoretinate,chemical_mesh_c089853,"['RARA', 'RARB', 'RARG']","['gene_5914', 'gene_5915', 'gene_5916']"
dr:D01518,alfacalcidol,chemical_mesh_c008088,['VDR'],['gene_7421']
dr:D01522,Tiapride Hydrochloride,chemical_mesh_d063325,['DRD2'],['gene_1813']
dr:D01533,mestanolone,chemical_mesh_c008376,['AR'],['gene_367']
dr:D01534,dromostanolone propionate,chemical_mesh_c007561,['AR'],['gene_367']
dr:D01537,xaliproden,chemical_mesh_c462299,['HTR1A'],['gene_3350']
dr:D01538,valethamate,chemical_mesh_c004904,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D01545,aceclofenac,chemical_mesh_c056498,"['PTGS2', 'PTGS1', 'PTGES']","['gene_5743', 'gene_5742', 'gene_9536']"
dr:D01546,Dothiepin,chemical_mesh_d004308,"['SLC6A4', 'SLC6A2']","['gene_6532', 'gene_6530']"
dr:D01549,imidapril,chemical_mesh_c065166,['ACE'],['gene_1636']
dr:D01551,beraprost,chemical_mesh_c048081,['PTGIR'],['gene_5739']
dr:D01553,manidipine,chemical_mesh_c054218,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D01554,pilsicainide,chemical_mesh_c042288,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D01557,glycol salicylate,chemical_mesh_c020904,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D01562,aranidipine,chemical_mesh_c059427,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D01564,rilmazafone,chemical_mesh_c041075,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01565,indomethacin farnesil,chemical_mesh_c060022,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D01571,Moxisylyte,chemical_mesh_d013948,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_148', 'gene_147', 'gene_146']"
dr:D01573,Etilefrine,chemical_mesh_d005039,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'ADRB1', 'ADRB2', 'ADRB3']","['gene_148', 'gene_147', 'gene_146', 'gene_150', 'gene_151', 'gene_152', 'gene_153', 'gene_154', 'gene_155']"
dr:D01578,pyranoprofen,chemical_mesh_c043940,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D01580,Lynestrenol,chemical_mesh_d008234,['PGR'],['gene_5241']
dr:D01581,Flufenamic Acid,chemical_mesh_d005439,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D01582,acemetacin,chemical_mesh_c026784,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D01583,pirfenidone,chemical_mesh_c093844,"['TNF', 'IL1A', 'IL1B', 'IL6', 'CCL2', 'IL10']","['gene_7124', 'gene_3552', 'gene_3553', 'gene_3569', 'gene_6347', 'gene_3586']"
dr:D01592,Betahistine,chemical_mesh_d001621,"['HRH1', 'HRH3']","['gene_3269', 'gene_11255']"
dr:D01593,nimetazepam,chemical_mesh_c002714,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01599,Gliclazide,chemical_mesh_d005907,['ABCC8'],['gene_6833']
dr:D01602,mepitiostane,chemical_mesh_c006242,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D01603,Bethanidine,chemical_mesh_d001627,"['ADRA2A', 'ADRA2B', 'ADRA2C', 'KCNJ1']","['gene_150', 'gene_151', 'gene_152', 'gene_3758']"
dr:D01604,efonidipine,chemical_mesh_c066425,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D01613,azasetron,chemical_mesh_c070671,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['gene_3359', 'gene_9177', 'gene_170572', 'gene_200909', 'gene_285242']"
dr:D01615,dexamethasone 21-palmitate,chemical_mesh_c035081,['NR3C1'],['gene_2908']
dr:D01617,estradiol dipropionate,chemical_mesh_c023482,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D01619,hydrocortisone-17-butyrate,chemical_mesh_c007975,['NR3C1'],['gene_2908']
dr:D01621,retinol acetate,chemical_mesh_c009166,"['RARA', 'RARB', 'RARG']","['gene_5914', 'gene_5915', 'gene_5916']"
dr:D01624,sarpogrelate,chemical_mesh_c064294,['HTR2A'],['gene_3356']
dr:D01630,propentofylline,chemical_mesh_c032114,"['PDE4A', 'PDE4B', 'PDE4C', 'PDE4D']","['gene_5141', 'gene_5142', 'gene_5143', 'gene_5144']"
dr:D01631,Pentagastrin,chemical_mesh_d010418,['CCKBR'],['gene_887']
dr:D01634,piretanide,chemical_mesh_c015451,"['SLC12A1', 'SLC12A2']","['gene_6557', 'gene_6558']"
dr:D01635,methoxyphenamine,chemical_mesh_c005157,['ADRB2'],['gene_154']
dr:D01637,"betamethasone-17,21-dipropionate",chemical_mesh_c011175,['NR3C1'],['gene_2908']
dr:D01639,tibolone,chemical_mesh_c027385,['ESR1'],['gene_2099']
dr:D01641,Hexestrol,chemical_mesh_d006589,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D01652,WEB 2086,chemical_mesh_c052518,['PTAFR'],['gene_5724']
dr:D01654,bepotastine besilate,chemical_mesh_c511534,['HRH1'],['gene_3269']
dr:D01657,lormetazepam,chemical_mesh_c023842,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D01662,"26,26,26,27,27,27-hexafluoro-1,25-dihydroxyvitamin D3",chemical_mesh_c040488,['VDR'],['gene_7421']
dr:D01665,voglibose,chemical_mesh_c102817,"['GAA', 'GANC', 'MGAM']","['gene_2548', 'gene_2595', 'gene_8972']"
dr:D01666,bropirimine,chemical_mesh_c033560,['TLR7'],['gene_51284']
dr:D01667,delapril,chemical_mesh_c047759,['ACE'],['gene_1636']
dr:D01672,Gabexate,chemical_mesh_d016670,"['KLKB1', 'KLK1', 'KLK2']","['gene_3818', 'gene_3816', 'gene_3817']"
