gene_name,gene_concept,kegg_ids,drug_names,drug_concepts
THRB,gene_7068,"['dr:D01010', 'dr:D01011', 'dr:D03750', 'dr:D07214']","['Thyroxine', 'Triiodothyronine', 'Dextrothyroxine', ""3,3',5-triiodothyroacetic acid""]","['chemical_mesh_d013974', 'chemical_mesh_d014284', 'chemical_mesh_d003918', 'chemical_mesh_c010642']"
P2RY12,gene_64805,"['dr:D01028', 'dr:D03359', 'dr:D09607']","['Ticlopidine', 'cangrelor', 'elinogrel']","['chemical_mesh_d013988', 'chemical_mesh_c117446', 'chemical_mesh_c549473']"
SLC22A12,gene_116085,"['dr:D01056', 'dr:D09921']","['Benzbromarone', 'lesinurad']","['chemical_mesh_d001553', 'chemical_mesh_c000593471']"
MME,gene_4311,"['dr:D01070', 'dr:D01970', 'dr:D03349', 'dr:D03929']","['candoxatril', 'omapatrilat', 'candoxatrilat', 'racecadotril']","['chemical_mesh_c062766', 'chemical_mesh_c106266', 'chemical_mesh_c060942', 'chemical_mesh_c049331']"
TBXA2R,gene_6915,"['dr:D01123', 'dr:D01128', 'dr:D03642', 'dr:D05727', 'dr:D05970', 'dr:D06077', 'dr:D06280', 'dr:D07140', 'dr:D09774']","['seratrodast', 'ramatroban', 'daltroban', 'ridogrel', 'sulotroban', 'terbogrel', 'vapiprost', 'picotamide', 'RS 5186']","['chemical_mesh_c060230', 'chemical_mesh_c063119', 'chemical_mesh_c051762', 'chemical_mesh_c060219', 'chemical_mesh_c040624', 'chemical_mesh_c112331', 'chemical_mesh_c060013', 'chemical_mesh_c011581', 'chemical_mesh_c055806']"
PTGDR,gene_5729,"['dr:D01128', 'dr:D08940']","['ramatroban', 'MK-0524']","['chemical_mesh_c063119', 'chemical_mesh_c518174']"
SRD5A1,gene_6715,"['dr:D01134', 'dr:D04498', 'dr:D07121']","['epristeride', 'phenoxodiol', 'alfatradiol']","['chemical_mesh_c072547', 'chemical_mesh_c471183', 'chemical_mesh_c519808']"
NFKB1,gene_4790,['dr:D01146'],['T 614'],['chemical_mesh_c077313']
CACNA1B,gene_774,['dr:D01173'],['cilnidipine'],['chemical_mesh_c065927']
HSD3B1,gene_3283,['dr:D01180'],['trilostane'],['chemical_mesh_c009954']
HSD3B2,gene_3284,['dr:D01180'],['trilostane'],['chemical_mesh_c009954']
TBXAS1,gene_6916,"['dr:D01220', 'dr:D01683', 'dr:D03661', 'dr:D03663', 'dr:D05502', 'dr:D05727', 'dr:D06077', 'dr:D07140']","['Trapidil', 'ozagrel', 'dazmegrel', 'dazoxiben', 'pirmagrel', 'ridogrel', 'terbogrel', 'picotamide']","['chemical_mesh_d014192', 'chemical_mesh_c034364', 'chemical_mesh_c039242', 'chemical_mesh_c029166', 'chemical_mesh_c037787', 'chemical_mesh_c060219', 'chemical_mesh_c112331', 'chemical_mesh_c011581']"
AVPR1A,gene_552,['dr:D01236'],['conivaptan'],['chemical_mesh_c106389']
AVPR2,gene_554,"['dr:D01236', 'dr:D01855', 'dr:D04752']","['conivaptan', 'mozavaptan', 'lixivaptan']","['chemical_mesh_c106389', 'chemical_mesh_c076251', 'chemical_mesh_c409452']"
PPARG,gene_5468,"['dr:D01274', 'dr:D03493', 'dr:D03653', 'dr:D03996', 'dr:D04132', 'dr:D04411', 'dr:D05030', 'dr:D05091', 'dr:D05150', 'dr:D05739', 'dr:D08845', 'dr:D09579']","['tesaglitazar', 'ciglitazone', 'darglitazone', 'englitazone', 'farglitazar', 'Halofenate', 'mifobate', 'muraglitazar', 'netoglitazone', 'rivoglitazone', 'aleglitazar', 'arhalofenate']","['chemical_mesh_c501413', 'chemical_mesh_c039671', 'chemical_mesh_c089948', 'chemical_mesh_c066021', 'chemical_mesh_c422415', 'chemical_mesh_d006218', 'chemical_mesh_c051602', 'chemical_mesh_c500085', 'chemical_mesh_c115174', 'chemical_mesh_c521549', 'chemical_mesh_c542437', 'chemical_mesh_c000593473']"
HTR1E,gene_3354,"['dr:D01321', 'dr:D04533', 'dr:D05523', 'dr:D07700']","['zotepine', 'indorenate', 'Pizotyline', 'cinitapride']","['chemical_mesh_c022172', 'chemical_mesh_c033600', 'chemical_mesh_d010918', 'chemical_mesh_c045316']"
HTR1F,gene_3355,"['dr:D01321', 'dr:D04533', 'dr:D05523', 'dr:D07700', 'dr:D10338']","['zotepine', 'indorenate', 'Pizotyline', 'cinitapride', 'lasmiditan']","['chemical_mesh_c022172', 'chemical_mesh_c033600', 'chemical_mesh_d010918', 'chemical_mesh_c045316', 'chemical_mesh_c554777']"
RRM1,gene_6240,"['dr:D01370', 'dr:D01907', 'dr:D03378', 'dr:D06100', 'dr:D07966', 'dr:D10222']","['Cladribine', 'fludarabine phosphate', 'caracemide', 'tezacitabine', 'fludarabine', 'CP 4126']","['chemical_mesh_d017338', 'chemical_mesh_c042382', 'chemical_mesh_c044466', 'chemical_mesh_c086432', 'chemical_mesh_c024352', 'chemical_mesh_c538828']"
PTGIR,gene_5739,"['dr:D01385', 'dr:D01551', 'dr:D02721', 'dr:D06213', 'dr:D09994']","['ibudilast', 'beraprost', 'Iloprost', 'treprostinil', 'selexipag']","['chemical_mesh_c038366', 'chemical_mesh_c048081', 'chemical_mesh_d016285', 'chemical_mesh_c427248', 'chemical_mesh_c523468']"
TOP1,gene_7150,"['dr:D01432', 'dr:D01911', 'dr:D02168', 'dr:D03225', 'dr:D03954', 'dr:D03977', 'dr:D04031', 'dr:D10367']","['exatecan', 'Aclarubicin', 'Topotecan', 'belotecan', 'edotecarin', 'elsamicin A', 'rubitecan', 'etirinotecan pegol']","['chemical_mesh_c095887', 'chemical_mesh_d015250', 'chemical_mesh_d019772', 'chemical_mesh_c116963', 'chemical_mesh_c121395', 'chemical_mesh_c049904', 'chemical_mesh_c079905', 'chemical_mesh_c581703']"
PTGES,gene_9536,['dr:D01545'],['aceclofenac'],['chemical_mesh_c056498']
IL1A,gene_3552,['dr:D01583'],['pirfenidone'],['chemical_mesh_c093844']
IL1B,gene_3553,['dr:D01583'],['pirfenidone'],['chemical_mesh_c093844']
IL6,gene_3569,"['dr:D01583', 'dr:D08976']","['pirfenidone', 'pomalidomide']","['chemical_mesh_c093844', 'chemical_mesh_c467566']"
CCL2,gene_6347,"['dr:D01583', 'dr:D03116']","['pirfenidone', 'bindarit']","['chemical_mesh_c093844', 'chemical_mesh_c079489']"
IL10,gene_3586,['dr:D01583'],['pirfenidone'],['chemical_mesh_c093844']
HRH3,gene_11255,"['dr:D01592', 'dr:D03518', 'dr:D04445', 'dr:D08040', 'dr:D10128']","['Betahistine', '4-(2-(5,5-dimethylhex-1-ynyl)cyclopropyl)imidazole', 'histamine phosphate', 'Histamine', '6-(4-(3-(2-methylpyrrolidin-1-yl)propoxy)phenyl)-2H-pyridazin-3-one']","['chemical_mesh_d001621', 'chemical_mesh_c114969', 'chemical_mesh_c027556', 'chemical_mesh_d006632', 'chemical_mesh_c561238']"
KCNJ1,gene_3758,['dr:D01603'],['Bethanidine'],['chemical_mesh_d001627']
CCKBR,gene_887,"['dr:D01631', 'dr:D01858']","['Pentagastrin', 'FR 120480']","['chemical_mesh_d010418', 'chemical_mesh_c082966']"
PTAFR,gene_5724,"['dr:D01652', 'dr:D07407']","['WEB 2086', 'rupatadine']","['chemical_mesh_c052518', 'chemical_mesh_c103639']"
TLR7,gene_51284,"['dr:D01666', 'dr:D04619', 'dr:D04787', 'dr:D11003']","['bropirimine', 'isatoribine', 'loxoribine', 'vesatolimod']","['chemical_mesh_c033560', 'chemical_mesh_c061136', 'chemical_mesh_c068562', 'chemical_mesh_c582524']"
KLKB1,gene_3818,['dr:D01672'],['Gabexate'],['chemical_mesh_d016670']
KLK1,gene_3816,['dr:D01672'],['Gabexate'],['chemical_mesh_d016670']
KLK2,gene_3817,['dr:D01672'],['Gabexate'],['chemical_mesh_d016670']
AKR1B1,gene_231,"['dr:D01688', 'dr:D01715', 'dr:D01842', 'dr:D02323', 'dr:D02328', 'dr:D03806', 'dr:D03807', 'dr:D05893', 'dr:D06403']","['epalrestat', 'risarestat', 'fidarestat', 'tolrestat', 'zopolrestat', 'ponalrestat', 'FR 74366', 'sorbinil', 'ranirestat']","['chemical_mesh_c038131', 'chemical_mesh_c051003', 'chemical_mesh_c077139', 'chemical_mesh_c040550', 'chemical_mesh_c067172', 'chemical_mesh_c042829', 'chemical_mesh_c064920', 'chemical_mesh_c026411', 'chemical_mesh_c115070']"
ADCY1,gene_107,['dr:D01697'],['Colforsin'],['chemical_mesh_d005576']
ADCY2,gene_108,['dr:D01697'],['Colforsin'],['chemical_mesh_d005576']
ADCY3,gene_109,['dr:D01697'],['Colforsin'],['chemical_mesh_d005576']
ADCY4,gene_196883,['dr:D01697'],['Colforsin'],['chemical_mesh_d005576']
ADCY5,gene_111,['dr:D01697'],['Colforsin'],['chemical_mesh_d005576']
ADCY6,gene_112,['dr:D01697'],['Colforsin'],['chemical_mesh_d005576']
ADCY7,gene_113,['dr:D01697'],['Colforsin'],['chemical_mesh_d005576']
ADCY8,gene_114,['dr:D01697'],['Colforsin'],['chemical_mesh_d005576']
ADCY9,gene_115,['dr:D01697'],['Colforsin'],['chemical_mesh_d005576']
ADCY10,gene_55811,['dr:D01697'],['Colforsin'],['chemical_mesh_d005576']
ABCC9,gene_10060,"['dr:D01810', 'dr:D02385', 'dr:D05482']","['Nicorandil', 'Cromakalim', 'Pinacidil']","['chemical_mesh_d020108', 'chemical_mesh_d019806', 'chemical_mesh_d020110']"
ROCK1,gene_6093,"['dr:D01840', 'dr:D10463', 'dr:D10737']","['fasudil', 'K-115', 'AR-12286']","['chemical_mesh_c049347', 'chemical_mesh_c584679', 'chemical_mesh_c581711']"
ROCK2,gene_9475,"['dr:D01840', 'dr:D10463', 'dr:D10737']","['fasudil', 'K-115', 'AR-12286']","['chemical_mesh_c049347', 'chemical_mesh_c584679', 'chemical_mesh_c581711']"
DPYD,gene_1806,"['dr:D01846', 'dr:D03998']","['gimeracil', 'eniluracil']","['chemical_mesh_c104201', 'chemical_mesh_c073482']"
CCKAR,gene_886,"['dr:D01858', 'dr:D02693', 'dr:D03442']","['FR 120480', 'Devazepide', 'Ceruletide']","['chemical_mesh_c082966', 'chemical_mesh_d020109', 'chemical_mesh_d002108']"
SV2A,gene_9900,"['dr:D01914', 'dr:D05817', 'dr:D08879']","['Piracetam', 'Seletracetam', 'brivaracetam']","['chemical_mesh_d010889', 'chemical_mesh_c518915', 'chemical_mesh_c482793']"
ELANE,gene_1991,['dr:D01918'],['sivelestat'],['chemical_mesh_c069195']
AGTR2,gene_186,"['dr:D02014', 'dr:D02939', 'dr:D04126']","['Angiotensin II', 'Angiotensin Amide', 'Saralasin']","['chemical_mesh_d000804', 'chemical_mesh_d000802', 'chemical_mesh_d012504']"
DPEP1,gene_1800,['dr:D02194'],['Cilastatin'],['chemical_mesh_d015377']
TAS1R2,gene_80834,"['dr:D02381', 'dr:D08836']","['Aspartame', 'acetosulfame']","['chemical_mesh_d001218', 'chemical_mesh_c006362']"
TAS1R3,gene_83756,"['dr:D02381', 'dr:D08836']","['Aspartame', 'acetosulfame']","['chemical_mesh_d001218', 'chemical_mesh_c006362']"
MTNR1A,gene_4543,"['dr:D02578', 'dr:D02689', 'dr:D08170']","['agomelatine', 'ramelteon', 'Melatonin']","['chemical_mesh_c084711', 'chemical_mesh_c495910', 'chemical_mesh_d008550']"
MTNR1B,gene_4544,"['dr:D02578', 'dr:D02689', 'dr:D08170']","['agomelatine', 'ramelteon', 'Melatonin']","['chemical_mesh_c084711', 'chemical_mesh_c495910', 'chemical_mesh_d008550']"
HTR6,gene_3362,"['dr:D02688', 'dr:D10710']","['tiospirone', '(2-(6-fluoro-1H-indol-3-yl)-ethyl)-(3-(2,2,3,3-tetrafluoropropoxy)benzyl)amine']","['chemical_mesh_c042709', 'chemical_mesh_c568612']"
GGT1,gene_2678,['dr:D02755'],['acivicin'],['chemical_mesh_c006303']
GGT5,gene_2687,['dr:D02755'],['acivicin'],['chemical_mesh_c006303']
GGT7,gene_2686,['dr:D02755'],['acivicin'],['chemical_mesh_c006303']
CDK1,gene_983,"['dr:D02880', 'dr:D09604', 'dr:D11599']","['alvocidib', 'dinaciclib', '14-methyl-20-oxa-5,7,14,26-tetraazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8(27),9,11,16,21,23-decaene']","['chemical_mesh_c077990', 'chemical_mesh_c553669', 'chemical_mesh_c570909']"
CDK2,gene_1017,"['dr:D02880', 'dr:D09604', 'dr:D11599']","['alvocidib', 'dinaciclib', '14-methyl-20-oxa-5,7,14,26-tetraazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8(27),9,11,16,21,23-decaene']","['chemical_mesh_c077990', 'chemical_mesh_c553669', 'chemical_mesh_c570909']"
CDK4,gene_1019,"['dr:D02880', 'dr:D10372', 'dr:D10688', 'dr:D10883']","['alvocidib', 'palbociclib', 'abemaciclib', 'ribociclib']","['chemical_mesh_c077990', 'chemical_mesh_c500026', 'chemical_mesh_c000590451', 'chemical_mesh_c000589651']"
CDK6,gene_1021,"['dr:D02880', 'dr:D10372', 'dr:D10688', 'dr:D10883']","['alvocidib', 'palbociclib', 'abemaciclib', 'ribociclib']","['chemical_mesh_c077990', 'chemical_mesh_c500026', 'chemical_mesh_c000590451', 'chemical_mesh_c000589651']"
CDK7,gene_1022,"['dr:D02880', 'dr:D11599']","['alvocidib', '14-methyl-20-oxa-5,7,14,26-tetraazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8(27),9,11,16,21,23-decaene']","['chemical_mesh_c077990', 'chemical_mesh_c570909']"
SOAT1,gene_6646,"['dr:D03012', 'dr:D03447', 'dr:D03735']","['avasimibe', 'cetaben', 'lecimibide']","['chemical_mesh_c423185', 'chemical_mesh_c018246', 'chemical_mesh_c084073']"
SOAT2,gene_8435,"['dr:D03012', 'dr:D03447', 'dr:D03735']","['avasimibe', 'cetaben', 'lecimibide']","['chemical_mesh_c423185', 'chemical_mesh_c018246', 'chemical_mesh_c084073']"
DNMT1,gene_1786,['dr:D03021'],['Azacitidine'],['chemical_mesh_d001374']
DNMT3A,gene_1788,['dr:D03021'],['Azacitidine'],['chemical_mesh_d001374']
DNMT3B,gene_1789,['dr:D03021'],['Azacitidine'],['chemical_mesh_d001374']
MMP2,gene_4313,"['dr:D03061', 'dr:D03795', 'dr:D03797', 'dr:D03802']","['batimastat', 'marimastat', 'prinomastat', 'Bay 12-9566']","['chemical_mesh_c080985', 'chemical_mesh_c100342', 'chemical_mesh_c113282', 'chemical_mesh_c113281']"
MMP9,gene_4318,"['dr:D03061', 'dr:D03795', 'dr:D03797', 'dr:D03802']","['batimastat', 'marimastat', 'prinomastat', 'Bay 12-9566']","['chemical_mesh_c080985', 'chemical_mesh_c100342', 'chemical_mesh_c113282', 'chemical_mesh_c113281']"
FCER1A,gene_2205,['dr:D03095'],['benzylpenicilloyl G polylysine'],['chemical_mesh_c509029']
FCER1G,gene_2207,['dr:D03095'],['benzylpenicilloyl G polylysine'],['chemical_mesh_c509029']
SELE,gene_6401,"['dr:D03114', 'dr:D10487']","['bimosiamose disodium', 'rivipansel']","['chemical_mesh_c108700', 'chemical_mesh_c553182']"
SELL,gene_6402,['dr:D03114'],['bimosiamose disodium'],['chemical_mesh_c108700']
SELP,gene_6403,['dr:D03114'],['bimosiamose disodium'],['chemical_mesh_c108700']
ABCB1,gene_5243,"['dr:D03128', 'dr:D03968', 'dr:D06008', 'dr:D06084', 'dr:D06277', 'dr:D06387', 'dr:D11782']","['biricodar', 'Elacridar', 'tariquidar', 'tesmilifene', 'valspodar', 'zosuquidar trihydrochloride', '4-oxo-4H-chromene-2-carboxylic acid (2-(2-(4-(2-(6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl)-ethyl)-phenyl)-2H-tetrazol-5-yl)-4,5-dimethoxyphenyl)amide']","['chemical_mesh_c106077', 'chemical_mesh_c083501', 'chemical_mesh_c402343', 'chemical_mesh_c043062', 'chemical_mesh_c070272', 'chemical_mesh_c095179', 'chemical_mesh_c521083']"
DHODH,gene_1723,"['dr:D03154', 'dr:D10172']","['brequinar', 'teriflunomide']","['chemical_mesh_c046943', 'chemical_mesh_c527525']"
HDC,gene_3067,"['dr:D03158', 'dr:D07405']","['Brocresine', 'tritoqualine']","['chemical_mesh_d001958', 'chemical_mesh_c003722']"
REN,gene_5972,"['dr:D03208', 'dr:D03738', 'dr:D03741', 'dr:D09038']","['aliskiren', 'enalkiren', 'ditekiren', 'remikiren']","['chemical_mesh_c446481', 'chemical_mesh_c056622', 'chemical_mesh_c050898', 'chemical_mesh_c065581']"
F10,gene_2159,"['dr:D03213', 'dr:D04029', 'dr:D04183', 'dr:D08873', 'dr:D09546', 'dr:D09923', 'dr:D10471']","['apixaban', 'razaxaban', 'Fidexaban', 'betrixaban', 'edoxaban', '1-(1-(3-((6-chloronaphthalen-2-yl)sulfonyl)-2-hydroxypropanoyl)piperidin-4-yl)tetrahydropyrimidin-2(1H)-one', 'idraparinux']","['chemical_mesh_c522181', 'chemical_mesh_c500057', 'chemical_mesh_c114592', 'chemical_mesh_c543086', 'chemical_mesh_c552171', 'chemical_mesh_c553657', 'chemical_mesh_c479958']"
ABL1,gene_25,"['dr:D03252', 'dr:D06413', 'dr:D08279', 'dr:D09664', 'dr:D09950', 'dr:D10202']","['bosutinib', 'nilotinib', 'tozasertib', 'saracatinib', 'ponatinib', 'bafetinib']","['chemical_mesh_c471992', 'chemical_mesh_c498826', 'chemical_mesh_c484810', 'chemical_mesh_c515233', 'chemical_mesh_c545373', 'chemical_mesh_c506918']"
SRC,gene_6714,"['dr:D03252', 'dr:D09664']","['bosutinib', 'saracatinib']","['chemical_mesh_c471992', 'chemical_mesh_c515233']"
EGFR,gene_1956,"['dr:D03350', 'dr:D04862', 'dr:D05399', 'dr:D06407', 'dr:D08950', 'dr:D09689', 'dr:D09883', 'dr:D10766', 'dr:D10858', 'dr:D11251', 'dr:D11772', 'dr:D12229']","['canertinib dihydrochloride', 'Masoprocol', 'EKB 569', 'vandetanib', 'neratinib', 'ARRY-334543', 'dacomitinib', 'osimertinib', 'rociletinib', 'icotinib', 'XL647', 'HM781-36B']","['chemical_mesh_c072383', 'chemical_mesh_d009637', 'chemical_mesh_c413879', 'chemical_mesh_c452423', 'chemical_mesh_c487932', 'chemical_mesh_c000595244', 'chemical_mesh_c525726', 'chemical_mesh_c000596361', 'chemical_mesh_c000589977', 'chemical_mesh_c531470', 'chemical_mesh_c571826', 'chemical_mesh_c557213']"
ERBB2,gene_2064,"['dr:D03350', 'dr:D08950', 'dr:D09689', 'dr:D09883', 'dr:D11772', 'dr:D12229']","['canertinib dihydrochloride', 'neratinib', 'ARRY-334543', 'dacomitinib', 'XL647', 'HM781-36B']","['chemical_mesh_c072383', 'chemical_mesh_c487932', 'chemical_mesh_c000595244', 'chemical_mesh_c525726', 'chemical_mesh_c571826', 'chemical_mesh_c557213']"
ERBB3,gene_2065,['dr:D03350'],['canertinib dihydrochloride'],['chemical_mesh_c072383']
ERBB4,gene_2066,"['dr:D03350', 'dr:D08950', 'dr:D09689', 'dr:D09883']","['canertinib dihydrochloride', 'neratinib', 'ARRY-334543', 'dacomitinib']","['chemical_mesh_c072383', 'chemical_mesh_c487932', 'chemical_mesh_c000595244', 'chemical_mesh_c525726']"
SLC9A1,gene_6548,['dr:D03406'],['cariporide'],['chemical_mesh_c093373']
KCNH1,gene_3756,['dr:D03547'],['clofilium'],['chemical_mesh_c022799']
KCNT2,gene_343450,['dr:D03547'],['clofilium'],['chemical_mesh_c022799']
PLA2G7,gene_7941,"['dr:D03650', 'dr:D06283', 'dr:D08221']","['darapladib', 'varespladib', 'varespladib methyl']","['chemical_mesh_c529040', 'chemical_mesh_c117948', 'chemical_mesh_c545088']"
P2RY2,gene_5029,"['dr:D03685', 'dr:D03864']","['denufosol tetrasodium', 'diquafosol']","['chemical_mesh_c465279', 'chemical_mesh_c403315']"
FNTA,gene_2339,"['dr:D03720', 'dr:D04768']","['tipifarnib', 'lonafarnib']","['chemical_mesh_c402769', 'chemical_mesh_c115354']"
FNTB,gene_2342,"['dr:D03720', 'dr:D04768']","['tipifarnib', 'lonafarnib']","['chemical_mesh_c402769', 'chemical_mesh_c115354']"
MAPK14,gene_1432,"['dr:D03736', 'dr:D08963', 'dr:D09386', 'dr:D09602', 'dr:D09639', 'dr:D10658', 'dr:D10959']","['doramapimod', 'pamapimod', 'SCIO-469', 'dilmapimod', '6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide', 'ralimetinib', 'VX-745']","['chemical_mesh_c452139', 'chemical_mesh_c533858', 'chemical_mesh_c499748', 'chemical_mesh_c574213', 'chemical_mesh_c543534', 'chemical_mesh_c580958', 'chemical_mesh_c464966']"
MAPK11,gene_5600,"['dr:D03736', 'dr:D09602', 'dr:D09639', 'dr:D10658', 'dr:D10959']","['doramapimod', 'dilmapimod', '6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide', 'ralimetinib', 'VX-745']","['chemical_mesh_c452139', 'chemical_mesh_c574213', 'chemical_mesh_c543534', 'chemical_mesh_c580958', 'chemical_mesh_c464966']"
MAPK13,gene_5603,"['dr:D03736', 'dr:D09602', 'dr:D09639', 'dr:D10658', 'dr:D10959']","['doramapimod', 'dilmapimod', '6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide', 'ralimetinib', 'VX-745']","['chemical_mesh_c452139', 'chemical_mesh_c574213', 'chemical_mesh_c543534', 'chemical_mesh_c580958', 'chemical_mesh_c464966']"
MAPK12,gene_6300,"['dr:D03736', 'dr:D09602', 'dr:D09639', 'dr:D10658', 'dr:D10959']","['doramapimod', 'dilmapimod', '6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide', 'ralimetinib', 'VX-745']","['chemical_mesh_c452139', 'chemical_mesh_c574213', 'chemical_mesh_c543534', 'chemical_mesh_c580958', 'chemical_mesh_c464966']"
LPL,gene_4023,['dr:D03747'],['4-diethoxyphosphorylmethyl-N-(4-bromo-2-cyanophenyl)benzamide'],['chemical_mesh_c082137']
MMP1,gene_4312,"['dr:D03795', 'dr:D03802']","['marimastat', 'Bay 12-9566']","['chemical_mesh_c100342', 'chemical_mesh_c113281']"
MMP7,gene_4316,['dr:D03795'],['marimastat'],['chemical_mesh_c100342']
MMP3,gene_4314,"['dr:D03795', 'dr:D03797']","['marimastat', 'prinomastat']","['chemical_mesh_c100342', 'chemical_mesh_c113282']"
MMP12,gene_4321,['dr:D03795'],['marimastat'],['chemical_mesh_c100342']
MMP13,gene_4322,['dr:D03797'],['prinomastat'],['chemical_mesh_c113282']
MMP14,gene_4323,['dr:D03797'],['prinomastat'],['chemical_mesh_c113282']
SLC29A1,gene_2030,"['dr:D03906', 'dr:D07843']","['draflazine', 'Dilazep']","['chemical_mesh_c072040', 'chemical_mesh_d004109']"
GRM2,gene_2912,"['dr:D03966', 'dr:D09008']","['eglumetad', ""2-((2'-amino)propionyl)aminobicyclo(3.1.0)hexane-2,6-dicarboxylic acid""]","['chemical_mesh_c104753', 'chemical_mesh_c503966']"
TLR4,gene_7099,['dr:D04043'],['E5564'],['chemical_mesh_c404742']
NPR1,gene_4881,['dr:D04051'],['Erythrityl Tetranitrate'],['chemical_mesh_d004897']
NPR2,gene_4882,['dr:D04051'],['Erythrityl Tetranitrate'],['chemical_mesh_d004897']
LTB4R,gene_1241,['dr:D04074'],['LY 293111'],['chemical_mesh_c094099']
LTB4R2,gene_56413,['dr:D04074'],['LY 293111'],['chemical_mesh_c094099']
KCNA1,gene_3736,"['dr:D04127', 'dr:D06652']","['4-Aminopyridine', 'tedisamil']","['chemical_mesh_d015761', 'chemical_mesh_c059921']"
KCNA2,gene_3737,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
KCNA3,gene_3738,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
KCNA4,gene_3739,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
KCNA6,gene_3742,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
KCNA7,gene_3743,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
KCNA10,gene_3744,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
KCNB1,gene_3745,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
KCNB2,gene_9312,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
KCNC1,gene_3746,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
KCNC2,gene_3747,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
KCNC3,gene_3748,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
KCNC4,gene_3749,['dr:D04127'],['4-Aminopyridine'],['chemical_mesh_d015761']
EDNRA,gene_1909,"['dr:D04128', 'dr:D07077', 'dr:D07171', 'dr:D07741', 'dr:D10135', 'dr:D11664']","['PD 180988', 'ambrisentan', 'sitaxsentan', 'ZD4054', 'macitentan', 'clazosentan']","['chemical_mesh_c419982', 'chemical_mesh_c467894', 'chemical_mesh_c106276', 'chemical_mesh_c511404', 'chemical_mesh_c533860', 'chemical_mesh_c109641']"
GRM5,gene_2915,['dr:D04155'],['fenobam'],['chemical_mesh_c032794']
PNP,gene_4860,['dr:D04245'],['forodesine'],['chemical_mesh_c113101']
PPP2CA,gene_5515,['dr:D04262'],['fostriecin'],['chemical_mesh_c040313']
PPP2CB,gene_5516,['dr:D04262'],['fostriecin'],['chemical_mesh_c040313']
PPP4C,gene_5531,['dr:D04262'],['fostriecin'],['chemical_mesh_c040313']
GHRHR,gene_2692,['dr:D04491'],['ibutamoren mesylate'],['chemical_mesh_c094817']
MLNR,gene_2862,"['dr:D04497', 'dr:D05053', 'dr:D10330']","['Idremcinal', 'mitemcinal', 'N-(3-fluorophenyl)-1-((4-(((3S)-3-methyl-1-piperazinyl)methyl)phenyl)acetyl)-4-piperidinamine']","['chemical_mesh_c090116', 'chemical_mesh_c103741', 'chemical_mesh_c541863']"
